Point ID;GNSS Position Solution.Start;Time;Easting;Northing;Elevation;GNSS Position Solution.Antenna Height
L600113;18-9-2021;12:21:57;115417.13;558213.558;-0.998;2
L600114;18-9-2021;12:21:58;115416.421;558213.864;-0.992;2
L600115;18-9-2021;12:21:59;115415.799;558214.351;-0.986;2
L600116;18-9-2021;12:22:00;115415.103;558214.758;-0.982;2
L600117;18-9-2021;12:22:01;115414.343;558215.183;-0.976;2
L600118;18-9-2021;12:22:02;115413.654;558215.687;-0.96;2
L600119;18-9-2021;12:22:03;115413.063;558216.141;-0.972;2
L600120;18-9-2021;12:22:04;115412.273;558216.608;-0.953;2
L600121;18-9-2021;12:22:05;115411.687;558217.137;-0.935;2
L600122;18-9-2021;12:22:06;115410.928;558217.574;-0.938;2
L600123;18-9-2021;12:22:07;115410.183;558218.144;-0.922;2
L600124;18-9-2021;12:22:08;115409.558;558218.741;-0.918;2
L600125;18-9-2021;12:22:09;115408.78;558219.137;-0.909;2
L600126;18-9-2021;12:22:10;115407.986;558219.69;-0.864;2
L600127;18-9-2021;12:22:11;115407.29;558220.238;-0.885;2
L600128;18-9-2021;12:22:12;115406.468;558220.812;-0.849;2
L600129;18-9-2021;12:22:13;115405.779;558221.432;-0.827;2
L600130;18-9-2021;12:22:14;115404.944;558222.063;-0.816;2
L600131;18-9-2021;12:22:15;115404.183;558222.626;-0.798;2
L600132;18-9-2021;12:22:16;115403.368;558223.177;-0.805;2
L600133;18-9-2021;12:22:17;115402.601;558223.854;-0.768;2
L600134;18-9-2021;12:22:18;115401.894;558224.506;-0.771;2
L600135;18-9-2021;12:22:19;115401.026;558225.065;-0.757;2
L600136;18-9-2021;12:22:20;115400.131;558225.657;-0.735;2
L600137;18-9-2021;12:22:21;115399.214;558226.294;-0.711;2
L600138;18-9-2021;12:22:22;115398.282;558226.82;-0.694;2
L600139;18-9-2021;12:22:23;115397.385;558227.487;-0.669;2
L600140;18-9-2021;12:22:24;115396.429;558228.238;-0.64;2
L600141;18-9-2021;12:22:25;115395.566;558229.03;-0.624;2
L600142;18-9-2021;12:22:26;115394.58;558229.937;-0.572;2
L600143;18-9-2021;12:22:27;115393.687;558230.926;-0.513;2
L600144;18-9-2021;12:22:28;115392.726;558231.917;-0.451;2
L600145;18-9-2021;12:22:29;115391.772;558232.742;-0.41;2
L600146;18-9-2021;12:22:30;115390.709;558233.536;-0.373;2
L600147;18-9-2021;12:22:31;115389.642;558234.409;-0.357;2
L600148;18-9-2021;12:22:32;115388.766;558235.346;-0.365;2
L600149;18-9-2021;12:22:33;115387.8;558236.272;-0.356;2
L600150;18-9-2021;12:22:34;115386.786;558237.161;-0.365;2
L600151;18-9-2021;12:22:35;115385.738;558238.008;-0.387;2
L600152;18-9-2021;12:22:36;115384.669;558238.856;-0.38;2
L600153;18-9-2021;12:22:37;115383.589;558239.665;-0.367;2
L600154;18-9-2021;12:22:38;115382.401;558240.655;-0.371;2
L600155;18-9-2021;12:22:39;115381.579;558241.396;-0.367;2
L600156;18-9-2021;12:22:40;115380.243;558242.387;-0.363;2
L600157;18-9-2021;12:22:41;115379.363;558243.067;-0.356;2
L600158;18-9-2021;12:22:42;115378.079;558244.12;-0.345;2
L600159;18-9-2021;12:22:43;115376.971;558244.986;-0.358;2
L600160;18-9-2021;12:22:44;115375.785;558245.854;-0.369;2
L600161;18-9-2021;12:22:45;115374.853;558246.588;-0.367;2
L600162;18-9-2021;12:22:46;115373.743;558247.451;-0.363;2
L600163;18-9-2021;12:22:47;115372.656;558248.333;-0.343;2
L600164;18-9-2021;12:22:48;115371.687;558249.215;-0.341;2
L600165;18-9-2021;12:22:49;115370.722;558250.085;-0.325;2
L600166;18-9-2021;12:22:50;115369.808;558251.015;-0.319;2
L600167;18-9-2021;12:22:51;115368.894;558251.87;-0.335;2
L600168;18-9-2021;12:22:52;115367.902;558252.762;-0.33;2
L600169;18-9-2021;12:22:53;115366.878;558253.627;-0.306;2
L600170;18-9-2021;12:22:54;115365.985;558254.438;-0.153;2
L600171;18-9-2021;12:22:55;115365.113;558255.235;-0.007;2
L600172;18-9-2021;12:22:56;115364.332;558255.949;0.142;2
L600173;18-9-2021;12:22:57;115363.419;558256.683;0.304;2
L600174;18-9-2021;12:22:58;115362.548;558257.432;0.429;2
L600175;18-9-2021;12:22:59;115361.552;558258.187;0.581;2
L600176;18-9-2021;12:23:00;115360.625;558258.966;0.74;2
L600177;18-9-2021;12:23:01;115359.758;558259.672;0.896;2
L600178;18-9-2021;12:23:02;115358.892;558260.374;1.02;2
L600179;18-9-2021;12:23:03;115358.049;558261.06;1.127;2
L600180;18-9-2021;12:23:04;115357.225;558261.764;1.186;2
L600181;18-9-2021;12:23:05;115356.304;558262.498;1.28;2
L600182;18-9-2021;12:23:06;115355.395;558263.155;1.35;2
L600183;18-9-2021;12:23:07;115354.613;558263.82;1.423;2
L600184;18-9-2021;12:23:08;115353.935;558264.399;1.467;2
L600185;18-9-2021;12:23:09;115353.236;558265.013;1.522;2
L600186;18-9-2021;12:23:10;115352.422;558265.674;1.593;2
L600187;18-9-2021;12:23:11;115351.621;558266.478;1.581;2
L600188;18-9-2021;12:23:12;115350.717;558267.313;1.605;2
L600189;18-9-2021;12:23:13;115349.78;558267.886;1.647;2
L600190;18-9-2021;12:23:14;115348.898;558268.614;1.677;2
L600191;18-9-2021;12:23:15;115347.886;558269.349;1.748;2
L600192;18-9-2021;12:23:16;115346.961;558269.984;1.731;2
L600193;18-9-2021;12:23:17;115345.959;558270.677;1.76;2
L600194;18-9-2021;12:23:18;115344.949;558271.452;1.775;2
L600195;18-9-2021;12:23:19;115343.903;558272.255;1.764;2
L600196;18-9-2021;12:23:20;115342.949;558273.035;1.766;2
L600197;18-9-2021;12:23:21;115341.883;558273.885;1.817;2
L600198;18-9-2021;12:23:22;115340.848;558274.73;1.889;2
L600199;18-9-2021;12:23:23;115339.812;558275.63;1.947;2
L600200;18-9-2021;12:23:24;115338.73;558276.548;2.052;2
L600201;18-9-2021;12:23:25;115337.788;558277.394;2.109;2
L600202;18-9-2021;12:23:26;115336.802;558278.258;2.164;2
L600203;18-9-2021;12:23:27;115335.784;558279.069;2.215;2
L600204;18-9-2021;12:23:28;115334.946;558279.913;2.283;2
L600205;18-9-2021;12:23:29;115334.058;558280.701;2.321;2
L600206;18-9-2021;12:23:30;115333.034;558281.564;2.39;2
L600207;18-9-2021;12:23:31;115332.051;558282.394;2.474;2
L600208;18-9-2021;12:23:32;115331.1;558283.281;2.553;2
L600209;18-9-2021;12:23:33;115330.098;558284.162;2.663;2
L600210;18-9-2021;12:23:34;115329.056;558284.986;2.714;2
L600211;18-9-2021;12:23:35;115328.145;558285.856;2.773;2
L600212;18-9-2021;12:23:36;115327.135;558286.72;2.85;2
L600213;18-9-2021;12:23:37;115326.214;558287.412;2.997;2
L600214;18-9-2021;12:23:38;115325.346;558288.232;3.171;2
L600215;18-9-2021;12:23:39;115324.55;558288.953;3.432;2
L600216;18-9-2021;12:23:40;115324.025;558289.514;3.65;2
L600217;18-9-2021;12:23:41;115323.418;558290.022;3.818;2
L600218;18-9-2021;12:23:42;115322.581;558290.691;3.991;2
L600219;18-9-2021;12:23:44;115321.095;558291.952;4.201;2
L600220;18-9-2021;12:23:45;115320.376;558292.489;4.341;2
L600221;18-9-2021;12:23:46;115319.623;558293.342;4.582;2
L600222;18-9-2021;12:23:47;115318.899;558293.871;4.748;2
L600223;18-9-2021;12:23:48;115318.22;558294.457;4.92;2
L600224;18-9-2021;12:23:49;115317.58;558295.024;5.115;2
L600225;18-9-2021;12:23:50;115316.938;558295.49;5.307;2
L600226;18-9-2021;12:23:51;115316.135;558296.151;5.498;2
L600227;18-9-2021;12:23:52;115315.462;558296.767;5.675;2
L600228;18-9-2021;12:23:53;115314.805;558297.248;5.828;2
L600229;18-9-2021;12:23:54;115314.218;558297.784;5.986;2
L600230;18-9-2021;12:23:55;115313.762;558298.175;6.099;2
L600231;18-9-2021;12:23:56;115313.618;558298.325;6.133;2
