L200123         ;2-10-2021;09:48:54;117188.033;559829.712;0.756;0.01;0.01
L200124         ;2-10-2021;09:48:55;117187.65;559830.142;0.868;0.01;0.01
L200125         ;2-10-2021;09:48:56;117187.34;559830.426;1.045;0.01;0.01
L200126         ;2-10-2021;09:48:57;117186.748;559830.965;1.099;0.01;0.01
L200127         ;2-10-2021;09:48:58;117186.172;559831.604;1.112;0.01;0.01
L200128         ;2-10-2021;09:48:59;117185.463;559832.335;1.077;0.01;0.01
L200129         ;2-10-2021;0.409027778;117184.538;559833.094;1;0.01;0.01
L200130         ;2-10-2021;09:49:01;117183.545;559833.927;0.996;0.01;0.01
L200131         ;2-10-2021;09:49:02;117182.607;559834.702;1.032;0.01;0.01
L200132         ;2-10-2021;09:49:03;117181.713;559835.533;1.082;0.01;0.01
L200133         ;2-10-2021;09:49:04;117180.771;559836.315;1.148;0.01;0.01
L200134         ;2-10-2021;09:49:05;117179.927;559837.046;1.133;0.01;0.01
L200135         ;2-10-2021;09:49:06;117178.957;559837.957;1.248;0.01;0.01
L200136         ;2-10-2021;09:49:07;117178.031;559838.692;1.312;0.01;0.01
L200137         ;2-10-2021;09:49:08;117177.289;559839.374;1.337;0.01;0.01
L200138         ;2-10-2021;09:49:09;117176.281;559840.105;1.374;0.01;0.01
L200139         ;2-10-2021;09:49:10;117175.23;559840.876;1.408;0.01;0.01
L200140         ;2-10-2021;09:49:11;117174.274;559841.602;1.472;0.01;0.01
L200141         ;2-10-2021;09:49:12;117173.42;559842.293;1.531;0.01;0.01
L200142         ;2-10-2021;09:49:13;117172.506;559842.989;1.485;0.01;0.01
L200143         ;2-10-2021;09:49:14;117171.639;559843.747;1.459;0.01;0.01
L200144         ;2-10-2021;09:49:15;117170.689;559844.557;1.427;0.01;0.01
L200145         ;2-10-2021;09:49:16;117169.664;559845.349;1.435;0.01;0.01
L200146         ;2-10-2021;09:49:17;117168.813;559846.111;1.429;0.01;0.01
L200147         ;2-10-2021;09:49:18;117167.975;559846.825;1.414;0.01;0.01
L200148         ;2-10-2021;09:49:19;117167.033;559847.559;1.409;0.01;0.01
L200149         ;2-10-2021;09:49:20;117166.159;559848.292;1.422;0.01;0.01
L200150         ;2-10-2021;09:49:21;117165.191;559849.06;1.446;0.01;0.01
L200151         ;2-10-2021;09:49:22;117164.228;559849.86;1.469;0.01;0.01
L200152         ;2-10-2021;09:49:23;117163.296;559850.672;1.51;0.01;0.01
L200153         ;2-10-2021;09:49:24;117162.42;559851.466;1.525;0.01;0.01
L200154         ;2-10-2021;09:49:25;117161.49;559852.187;1.539;0.01;0.01
L200155         ;2-10-2021;09:49:26;117160.533;559852.901;1.592;0.01;0.01
L200156         ;2-10-2021;09:49:27;117159.541;559853.633;1.67;0.01;0.01
L200157         ;2-10-2021;09:49:28;117158.767;559854.359;1.77;0.01;0.01
L200158         ;2-10-2021;09:49:29;117158.184;559854.948;1.781;0.01;0.01
L1000001        ;2-10-2021;10:13:08;117447.828;560045.038;-1.422;0.01;0.01
L1000002        ;2-10-2021;10:13:09;117447.262;560045.285;-1.43;0.01;0.01
L1000003        ;2-10-2021;10:13:10;117446.767;560045.419;-1.414;0.01;0.01
L1000004        ;2-10-2021;10:13:11;117446.253;560045.555;-1.413;0.01;0.01
L1000005        ;2-10-2021;10:13:12;117445.75;560045.774;-1.417;0.01;0.01
L1000006        ;2-10-2021;10:13:13;117445.206;560045.996;-1.441;0.01;0.01
L1000007        ;2-10-2021;10:13:14;117444.582;560046.072;-1.431;0.01;0.01
L1000008        ;2-10-2021;10:13:15;117443.961;560046.456;-1.414;0.01;0.01
L1000009        ;2-10-2021;10:13:16;117443.407;560046.662;-1.403;0.01;0.01
L1000010        ;2-10-2021;10:13:17;117442.807;560046.738;-1.421;0.01;0.01
L1000011        ;2-10-2021;10:13:18;117442.253;560047.158;-1.412;0.01;0.01
L1000012        ;2-10-2021;10:13:19;117441.554;560047.435;-1.42;0.01;0.01
L1000013        ;2-10-2021;10:13:20;117441.038;560047.44;-1.46;0.01;0.01
L1000014        ;2-10-2021;10:13:21;117440.396;560047.706;-1.449;0.01;0.01
L1000015        ;2-10-2021;10:13:22;117439.802;560047.956;-1.439;0.01;0.01
L1000016        ;2-10-2021;10:13:23;117439.187;560048.24;-1.448;0.01;0.01
L1000017        ;2-10-2021;10:13:24;117438.782;560048.445;-1.432;0.01;0.01
L1000018        ;2-10-2021;10:13:25;117438.151;560048.664;-1.444;0.01;0.01
L1000019        ;2-10-2021;10:13:26;117437.584;560048.842;-1.45;0.01;0.01
L1000020        ;2-10-2021;10:13:27;117437.105;560049.024;-1.445;0.01;0.01
L1000021        ;2-10-2021;10:13:28;117436.52;560049.274;-1.444;0.01;0.01
L1000022        ;2-10-2021;10:13:29;117436.11;560049.619;-1.459;0.01;0.01
L1000023        ;2-10-2021;10:13:30;117435.508;560049.783;-1.454;0.01;0.01
L1000024        ;2-10-2021;10:13:31;117434.954;560050.002;-1.449;0.01;0.01
L1000025        ;2-10-2021;10:13:32;117434.407;560050.176;-1.457;0.01;0.01
L1000026        ;2-10-2021;10:13:33;117434.039;560050.388;-1.451;0.01;0.01
L1000027        ;2-10-2021;10:13:34;117433.525;560050.618;-1.448;0.01;0.01
L1000028        ;2-10-2021;10:13:35;117433.221;560050.872;-1.438;0.01;0.01
L1000029        ;2-10-2021;10:13:36;117432.569;560050.958;-1.432;0.01;0.01
L1000030        ;2-10-2021;10:13:37;117432.18;560051.161;-1.416;0.01;0.01
L1000031        ;2-10-2021;10:13:38;117431.732;560051.338;-1.398;0.01;0.01
L1000032        ;2-10-2021;10:13:39;117431.15;560051.537;-1.374;0.01;0.01
L1000033        ;2-10-2021;10:13:40;117430.662;560051.837;-1.351;0.01;0.01
L1000034        ;2-10-2021;10:13:41;117430.175;560051.917;-1.322;0.01;0.01
L1000035        ;2-10-2021;10:13:42;117429.581;560052.081;-1.285;0.01;0.01
L1000036        ;2-10-2021;10:13:43;117429.035;560052.17;-1.271;0.01;0.01
L1000037        ;2-10-2021;10:13:44;117428.568;560052.362;-1.248;0.01;0.01
L1000038        ;2-10-2021;10:13:45;117427.806;560052.557;-1.236;0.01;0.01
L1000039        ;2-10-2021;10:13:46;117427.288;560052.878;-1.204;0.01;0.01
L1000040        ;2-10-2021;10:13:47;117426.528;560052.944;-1.142;0.01;0.01
L1000041        ;2-10-2021;10:13:48;117425.813;560053.062;-1.122;0.01;0.01
L1000042        ;2-10-2021;10:13:49;117425.141;560053.243;-1.079;0.01;0.01
L1000043        ;2-10-2021;10:13:50;117424.438;560053.377;-1.029;0.01;0.01
L1000044        ;2-10-2021;10:13:51;117423.737;560053.433;-0.96;0.01;0.01
L1000045        ;2-10-2021;10:13:52;117423.094;560053.737;-0.859;0.01;0.01
