L50200;30-9-2021 00:00;08:15:35;115638.052;558634.673;1.404;2
L50201;30-9-2021 00:00;08:15:36;115637.359;558635.484;1.534;2
L50202;30-9-2021 00:00;08:15:37;115636.743;558636.051;1.594;2
L50203;30-9-2021 00:00;08:15:38;115635.891;558636.603;1.656;2
L50204;30-9-2021 00:00;08:15:39;115635.155;558637.235;1.667;2
L50205;30-9-2021 00:00;08:15:40;115634.524;558637.837;1.647;2
L50206;30-9-2021 00:00;08:15:41;115633.722;558638.469;1.69;2
L50207;30-9-2021 00:00;08:15:42;115632.985;558639.181;1.719;2
L50208;30-9-2021 00:00;08:15:43;115632.138;558639.991;1.751;2
L50209;30-9-2021 00:00;08:15:44;115631.341;558640.915;1.832;2
L50210;30-9-2021 00:00;08:15:45;115630.575;558641.776;1.885;2
L50211;30-9-2021 00:00;08:15:46;115629.744;558642.592;1.958;2
L50212;30-9-2021 00:00;08:15:47;115628.984;558643.376;1.984;2
L50213;30-9-2021 00:00;08:15:48;115628.197;558644.242;2.083;2
L50214;30-9-2021 00:00;08:15:49;115627.401;558645.012;2.14;2
L50215;30-9-2021 00:00;08:15:50;115626.568;558645.788;2.232;2
L50216;30-9-2021 00:00;08:15:51;115625.798;558646.528;2.301;2
L50217;30-9-2021 00:00;08:15:52;115625.175;558647.229;2.365;2
L50218;30-9-2021 00:00;08:15:53;115624.44;558647.863;2.451;2
L50219;30-9-2021 00:00;08:15:54;115623.708;558648.571;2.505;2
L50220;30-9-2021 00:00;08:15:55;115622.989;558649.342;2.579;2
L50221;30-9-2021 00:00;08:15:56;115622.26;558650.015;2.645;2
L50222;30-9-2021 00:00;08:15:57;115621.477;558650.765;2.732;2
L50223;30-9-2021 00:00;08:15:58;115621.052;558651.358;2.831;2
L50224;30-9-2021 00:00;08:15:59;115620.585;558652.004;2.907;2
L50225;30-9-2021 00:00;08:16:00;115620.029;558652.466;2.892;2
L60001;30-9-2021 00:00;08:32:09;115462.373;558182.515;-1.382;2
L60002;30-9-2021 00:00;08:32:09;115462.227;558182.657;-1.362;2
L60003;30-9-2021 00:00;08:32:10;115462.007;558182.954;-1.369;2
L60004;30-9-2021 00:00;08:32:11;115461.676;558183.133;-1.356;2
L60005;30-9-2021 00:00;08:32:12;115461.398;558183.256;-1.353;2
L60006;30-9-2021 00:00;08:32:13;115461.101;558183.485;-1.338;2
L60007;30-9-2021 00:00;08:32:14;115460.759;558183.774;-1.338;2
L60008;30-9-2021 00:00;08:32:15;115460.437;558183.91;-1.338;2
L60009;30-9-2021 00:00;08:32:16;115460.19;558184.047;-1.336;2
L60010;30-9-2021 00:00;08:32:17;115459.804;558184.18;-1.331;2
L60011;30-9-2021 00:00;08:32:18;115459.472;558184.439;-1.322;2
L60012;30-9-2021 00:00;08:32:19;115459.174;558184.568;-1.331;2
L60013;30-9-2021 00:00;08:32:20;115458.809;558184.832;-1.32;2
L60014;30-9-2021 00:00;08:32:21;115458.455;558185.044;-1.309;2
L60015;30-9-2021 00:00;08:32:22;115458.151;558185.289;-1.312;2
L60016;30-9-2021 00:00;08:32:23;115457.946;558185.52;-1.314;2
L60017;30-9-2021 00:00;08:32:24;115457.6;558185.767;-1.322;2
L60018;30-9-2021 00:00;08:32:25;115457.322;558185.991;-1.322;2
L60019;30-9-2021 00:00;08:32:26;115456.943;558186.206;-1.3;2
L60020;30-9-2021 00:00;08:32:27;115456.668;558186.415;-1.304;2
L60021;30-9-2021 00:00;08:32:28;115456.374;558186.583;-1.321;2
L60022;30-9-2021 00:00;08:32:29;115455.99;558186.805;-1.313;2
L60023;30-9-2021 00:00;08:32:30;115455.703;558187.075;-1.306;2
L60024;30-9-2021 00:00;08:32:31;115455.406;558187.32;-1.305;2
L60025;30-9-2021 00:00;08:32:32;115455.144;558187.595;-1.297;2
L60026;30-9-2021 00:00;08:32:33;115454.817;558187.904;-1.297;2
L60027;30-9-2021 00:00;08:32:34;115454.475;558188.113;-1.291;2
L60028;30-9-2021 00:00;08:32:35;115454.207;558188.342;-1.295;2
L60029;30-9-2021 00:00;08:32:36;115453.742;558188.601;-1.278;2
L60030;30-9-2021 00:00;08:32:37;115453.445;558188.843;-1.275;2
L60031;30-9-2021 00:00;08:32:38;115453.155;558189.008;-1.295;2
L60032;30-9-2021 00:00;08:32:39;115452.747;558189.274;-1.289;2
L60033;30-9-2021 00:00;08:32:40;115452.434;558189.588;-1.291;2
L60034;30-9-2021 00:00;08:32:41;115452.209;558189.711;-1.282;2
L60035;30-9-2021 00:00;08:32:42;115451.847;558190.104;-1.291;2
L60036;30-9-2021 00:00;08:32:43;115451.444;558190.356;-1.274;2
L60037;30-9-2021 00:00;08:32:44;115451.276;558190.503;-1.274;2
L60038;30-9-2021 00:00;08:32:45;115450.936;558190.831;-1.27;2
L60039;30-9-2021 00:00;08:32:46;115450.549;558191.121;-1.256;2
L60040;30-9-2021 00:00;08:32:47;115450.274;558191.367;-1.266;2
L60041;30-9-2021 00:00;08:32:48;115449.925;558191.641;-1.266;2
L60042;30-9-2021 00:00;08:32:49;115449.582;558191.87;-1.274;2
L60043;30-9-2021 00:00;08:32:50;115449.267;558192.126;-1.273;2
L60044;30-9-2021 00:00;08:32:51;115448.946;558192.341;-1.262;2
L60045;30-9-2021 00:00;08:32:52;115448.581;558192.662;-1.27;2
L60046;30-9-2021 00:00;08:32:53;115448.221;558192.919;-1.248;2
L60047;30-9-2021 00:00;08:32:54;115447.843;558193.111;-1.27;2
L60048;30-9-2021 00:00;08:32:55;115447.598;558193.459;-1.258;2
L60049;30-9-2021 00:00;08:32:56;115447.276;558193.699;-1.256;2
L60050;30-9-2021 00:00;08:32:57;115446.967;558193.999;-1.256;2
L60051;30-9-2021 00:00;08:32:58;115446.606;558194.224;-1.261;2
L60052;30-9-2021 00:00;08:32:59;115446.258;558194.442;-1.26;2
L60053;30-9-2021 00:00;08:33:00;115445.909;558194.751;-1.254;2
L60054;30-9-2021 00:00;08:33:01;115445.497;558194.916;-1.239;2
L60055;30-9-2021 00:00;08:33:02;115445.145;558195.217;-1.239;2
L60056;30-9-2021 00:00;08:33:03;115444.808;558195.574;-1.223;2
L60057;30-9-2021 00:00;08:33:04;115444.4;558195.772;-1.237;2
L60058;30-9-2021 00:00;08:33:05;115444.039;558196.15;-1.232;2
L60059;30-9-2021 00:00;08:33:06;115443.618;558196.454;-1.222;2
L60060;30-9-2021 00:00;08:33:07;115443.26;558196.761;-1.212;2
L60061;30-9-2021 00:00;08:33:08;115442.914;558197.082;-1.206;2
L60062;30-9-2021 00:00;08:33:09;115442.5;558197.391;-1.214;2
L60063;30-9-2021 00:00;08:33:10;115442.112;558197.757;-1.212;2
L60064;30-9-2021 00:00;08:33:11;115441.716;558198.013;-1.213;2
L60065;30-9-2021 00:00;08:33:12;115441.405;558198.191;-1.215;2
L60066;30-9-2021 00:00;08:33:13;115440.997;558198.488;-1.198;2
L60067;30-9-2021 00:00;08:33:14;115440.565;558198.792;-1.205;2
L60068;30-9-2021 00:00;08:33:15;115440.194;558199.208;-1.206;2
L60069;30-9-2021 00:00;08:33:16;115439.879;558199.517;-1.189;2
L60070;30-9-2021 00:00;08:33:17;115439.496;558199.768;-1.188;2
L60071;30-9-2021 00:00;08:33:18;115439.125;558200.093;-1.191;2
L60072;30-9-2021 00:00;08:33:19;115438.795;558200.387;-1.191;2
L60073;30-9-2021 00:00;08:33:20;115438.357;558200.673;-1.185;2
L60074;30-9-2021 00:00;08:33:21;115438.017;558200.985;-1.187;2
L60075;30-9-2021 00:00;08:33:22;115437.593;558201.212;-1.174;2
L60076;30-9-2021 00:00;08:33:23;115437.203;558201.526;-1.174;2
L60077;30-9-2021 00:00;08:33:24;115436.797;558201.942;-1.163;2
L60078;30-9-2021 00:00;08:33:25;115436.478;558202.193;-1.157;2
L60079;30-9-2021 00:00;08:33:26;115436.064;558202.58;-1.156;2
L60080;30-9-2021 00:00;08:33:27;115435.629;558202.837;-1.149;2
L60081;30-9-2021 00:00;08:33:28;115435.22;558203.163;-1.145;2
L60082;30-9-2021 00:00;08:33:29;115434.884;558203.528;-1.138;2
L60083;30-9-2021 00:00;08:33:30;115434.502;558203.815;-1.153;2
L60084;30-9-2021 00:00;08:33:31;115434.167;558204.155;-1.149;2
L60085;30-9-2021 00:00;08:33:32;115433.715;558204.505;-1.127;2
L60086;30-9-2021 00:00;08:33:33;115433.247;558204.898;-1.133;2
L60087;30-9-2021 00:00;08:33:34;115432.904;558205.276;-1.121;2
L60088;30-9-2021 00:00;08:33:36;115432.498;558205.531;-1.125;2
L60089;30-9-2021 00:00;08:33:36;115432.146;558205.824;-1.11;2
L60090;30-9-2021 00:00;08:33:37;115431.7;558206.201;-1.103;2
L60091;30-9-2021 00:00;08:33:39;115431.329;558206.583;-1.114;2
L60092;30-9-2021 00:00;08:33:39;115431.063;558206.871;-1.11;2
L60093;30-9-2021 00:00;08:33:40;115430.588;558207.16;-1.095;2
L60094;30-9-2021 00:00;08:33:41;115430.219;558207.612;-1.089;2
L60095;30-9-2021 00:00;08:33:43;115429.728;558207.949;-1.096;2
L60096;30-9-2021 00:00;08:33:43;115429.345;558208.227;-1.097;2
L60097;30-9-2021 00:00;08:33:45;115428.817;558208.558;-1.102;2
L60098;30-9-2021 00:00;08:33:46;115428.476;558208.887;-1.088;2
L60099;30-9-2021 00:00;08:33:47;115428.077;558209.234;-1.085;2
L60100;30-9-2021 00:00;08:33:48;115427.653;558209.619;-1.08;2
L60101;30-9-2021 00:00;08:33:49;115427.153;558209.93;-1.053;2
L60102;30-9-2021 00:00;08:33:50;115426.822;558210.337;-1.055;2
L60103;30-9-2021 00:00;08:33:51;115426.412;558210.597;-1.052;2
L60104;30-9-2021 00:00;08:33:52;115426.1;558211.061;-1.077;2
L60105;30-9-2021 00:00;08:33:53;115425.653;558211.406;-1.054;2
L60106;30-9-2021 00:00;08:33:54;115425.29;558211.639;-1.05;2
L60107;30-9-2021 00:00;08:33:55;115424.786;558211.916;-1.059;2
L60108;30-9-2021 00:00;08:33:56;115424.247;558212.345;-1.039;2
L60109;30-9-2021 00:00;08:33:57;115423.8;558212.701;-1.033;2
L60110;30-9-2021 00:00;08:33:58;115423.378;558213.105;-1.039;2
L60111;30-9-2021 00:00;08:33:59;115422.898;558213.433;-1.022;2
L60112;30-9-2021 00:00;08:34:00;115422.548;558213.695;-1.031;2
L60113;30-9-2021 00:00;08:34:01;115421.985;558213.969;-1.03;2
L60114;30-9-2021 00:00;08:34:02;115421.647;558214.331;-1.03;2
L60115;30-9-2021 00:00;08:34:03;115421.16;558214.6;-1.028;2
L60116;30-9-2021 00:00;08:34:04;115420.761;558214.963;-1.023;2
L60117;30-9-2021 00:00;08:34:05;115420.32;558215.226;-1.007;2
L60118;30-9-2021 00:00;08:34:06;115419.873;558215.552;-1.023;2
L60119;30-9-2021 00:00;08:34:07;115419.448;558215.833;-1.007;2
L60120;30-9-2021 00:00;08:34:08;115419.021;558216.123;-0.997;2
L60121;30-9-2021 00:00;08:34:09;115418.562;558216.507;-0.986;2
L60122;30-9-2021 00:00;08:34:10;115418.042;558216.826;-0.981;2
L60123;30-9-2021 00:00;08:34:11;115417.634;558217.191;-0.999;2
L60124;30-9-2021 00:00;08:34:12;115417.089;558217.462;-0.967;2
L60125;30-9-2021 00:00;08:34:13;115416.688;558217.89;-0.963;2
L60126;30-9-2021 00:00;08:34:14;115416.21;558218.234;-0.952;2
L60127;30-9-2021 00:00;08:34:15;115415.745;558218.509;-0.949;2
L60128;30-9-2021 00:00;08:34:16;115415.202;558218.69;-0.956;2
L60129;30-9-2021 00:00;08:34:17;115414.766;558219.14;-0.94;2
L60130;30-9-2021 00:00;08:34:18;115414.296;558219.421;-0.938;2
L60131;30-9-2021 00:00;08:34:19;115413.925;558219.803;-0.93;2
L60132;30-9-2021 00:00;08:34:20;115413.358;558220.1;-0.915;2
L60133;30-9-2021 00:00;08:34:21;115413.014;558220.482;-0.933;2
L60134;30-9-2021 00:00;08:34:22;115412.425;558220.759;-0.913;2
L60135;30-9-2021 00:00;08:34:23;115412.037;558221.123;-0.924;2
L60136;30-9-2021 00:00;08:34:24;115411.6;558221.434;-0.903;2
L60137;30-9-2021 00:00;08:34:25;115411.22;558221.895;-0.906;2
L60138;30-9-2021 00:00;08:34:26;115410.672;558222.176;-0.871;2
L60139;30-9-2021 00:00;08:34:27;115410.302;558222.507;-0.883;2
L60140;30-9-2021 00:00;08:34:28;115409.773;558222.747;-0.851;2
L60141;30-9-2021 00:00;08:34:29;115409.281;558223.27;-0.84;2
L60142;30-9-2021 00:00;08:34:30;115408.834;558223.544;-0.829;2
L60143;30-9-2021 00:00;08:34:31;115408.419;558223.915;-0.823;2
L60144;30-9-2021 00:00;08:34:32;115407.942;558224.17;-0.819;2
L60145;30-9-2021 00:00;08:34:33;115407.495;558224.606;-0.813;2
L60146;30-9-2021 00:00;08:34:34;115406.837;558224.917;-0.787;2
L60147;30-9-2021 00:00;08:34:35;115406.423;558225.372;-0.792;2
L60148;30-9-2021 00:00;08:34:36;115405.962;558225.696;-0.791;2
L60149;30-9-2021 00:00;08:34:37;115405.553;558226.115;-0.778;2
L60150;30-9-2021 00:00;08:34:38;115405.058;558226.437;-0.756;2
L60151;30-9-2021 00:00;08:34:39;115404.548;558226.789;-0.74;2
L60152;30-9-2021 00:00;08:34:40;115403.901;558227.278;-0.718;2
L60153;30-9-2021 00:00;08:34:41;115403.542;558227.785;-0.749;2
L60154;30-9-2021 00:00;08:34:42;115402.945;558228.223;-0.716;2
L60155;30-9-2021 00:00;08:34:43;115402.499;558228.675;-0.706;2
L60156;30-9-2021 00:00;08:34:44;115402.055;558229.012;-0.689;2
L60157;30-9-2021 00:00;08:34:45;115401.558;558229.509;-0.664;2
L60158;30-9-2021 00:00;08:34:46;115400.981;558229.883;-0.672;2
L60159;30-9-2021 00:00;08:34:47;115400.593;558230.412;-0.652;2
L60160;30-9-2021 00:00;08:34:48;115400.126;558230.765;-0.644;2
L60161;30-9-2021 00:00;08:34:49;115399.555;558231.269;-0.611;2
L60162;30-9-2021 00:00;08:34:50;115398.987;558231.718;-0.598;2
L60163;30-9-2021 00:00;08:34:51;115398.552;558232.198;-0.594;2
L60164;30-9-2021 00:00;08:34:52;115397.945;558232.551;-0.578;2
L60165;30-9-2021 00:00;08:34:53;115397.514;558233.086;-0.544;2
L60166;30-9-2021 00:00;08:34:54;115396.978;558233.556;-0.518;2
L60167;30-9-2021 00:00;08:34:55;115396.477;558233.966;-0.513;2
L60168;30-9-2021 00:00;08:34:56;115395.92;558234.347;-0.474;2
L60169;30-9-2021 00:00;08:34:57;115395.399;558234.85;-0.46;2
L60170;30-9-2021 00:00;08:34:58;115394.854;558235.153;-0.459;2
L60171;30-9-2021 00:00;08:34:59;115394.197;558235.742;-0.433;2
L60172;30-9-2021 00:00;08:35:00;115393.706;558236.237;-0.396;2
L60173;30-9-2021 00:00;08:35:01;115393.047;558236.68;-0.399;2
L60174;30-9-2021 00:00;08:35:02;115392.551;558237.317;-0.386;2
L60175;30-9-2021 00:00;08:35:03;115391.978;558237.746;-0.366;2
L60176;30-9-2021 00:00;08:35:04;115391.477;558238.237;-0.359;2
L60177;30-9-2021 00:00;08:35:05;115390.82;558238.766;-0.354;2
L60178;30-9-2021 00:00;08:35:06;115390.188;558239.376;-0.357;2
L60179;30-9-2021 00:00;08:35:07;115389.524;558239.861;-0.35;2
L60180;30-9-2021 00:00;08:35:08;115388.907;558240.336;-0.372;2
L60181;30-9-2021 00:00;08:35:09;115388.281;558240.931;-0.355;2
L60182;30-9-2021 00:00;08:35:10;115387.712;558241.257;-0.378;2
L60183;30-9-2021 00:00;08:35:11;115387.023;558241.811;-0.369;2
L60184;30-9-2021 00:00;08:35:12;115386.439;558242.288;-0.361;2
L60185;30-9-2021 00:00;08:35:13;115385.873;558242.722;-0.369;2
L60186;30-9-2021 00:00;08:35:14;115385.201;558243.294;-0.35;2
L60187;30-9-2021 00:00;08:35:15;115384.554;558243.612;-0.365;2
L60188;30-9-2021 00:00;08:35:16;115384.009;558244.242;-0.35;2
L60189;30-9-2021 00:00;08:35:17;115383.344;558244.789;-0.352;2
L60190;30-9-2021 00:00;08:35:18;115382.675;558245.333;-0.358;2
L60191;30-9-2021 00:00;08:35:19;115382.069;558245.989;-0.367;2
L60192;30-9-2021 00:00;08:35:20;115381.456;558246.526;-0.388;2
L60193;30-9-2021 00:00;08:35:21;115380.885;558247.129;-0.375;2
L60194;30-9-2021 00:00;08:35:22;115380.356;558247.688;-0.394;2
L60195;30-9-2021 00:00;08:35:23;115379.737;558248.222;-0.384;2
L60196;30-9-2021 00:00;08:35:24;115379.111;558248.701;-0.364;2
L60197;30-9-2021 00:00;08:35:25;115378.491;558249.093;-0.384;2
L60198;30-9-2021 00:00;08:35:26;115377.771;558249.74;-0.359;2
L60199;30-9-2021 00:00;08:35:27;115377.15;558250.185;-0.359;2
L60200;30-9-2021 00:00;08:35:28;115376.519;558250.688;-0.375;2
L60201;30-9-2021 00:00;08:35:29;115375.869;558251.258;-0.349;2
L60202;30-9-2021 00:00;08:35:30;115375.137;558251.613;-0.356;2
L60203;30-9-2021 00:00;08:35:31;115374.334;558252.154;-0.36;2
L60204;30-9-2021 00:00;08:35:32;115373.546;558252.719;-0.335;2
L60205;30-9-2021 00:00;08:35:33;115372.796;558253.161;-0.339;2
L60206;30-9-2021 00:00;08:35:34;115372.127;558253.606;-0.344;2
L60207;30-9-2021 00:00;08:35:35;115371.106;558254.207;-0.34;2
L60208;30-9-2021 00:00;08:35:36;115370.416;558254.744;-0.345;2
L60209;30-9-2021 00:00;08:35:37;115369.926;558255.261;-0.345;2
L60210;30-9-2021 00:00;08:35:38;115368.952;558256.06;-0.231;2
L60211;30-9-2021 00:00;08:35:39;115368.525;558256.538;-0.123;2
L60212;30-9-2021 00:00;08:35:40;115368.029;558256.864;-0.077;2
L60213;30-9-2021 00:00;08:35:41;115367.541;558257.203;-0.016;2
L60214;30-9-2021 00:00;08:35:42;115366.902;558257.839;0.1;2
L60215;30-9-2021 00:00;08:35:43;115366.272;558258.501;0.215;2
L60216;30-9-2021 00:00;08:35:44;115365.578;558259.096;0.311;2
L60217;30-9-2021 00:00;08:35:45;115364.963;558259.739;0.428;2
L60218;30-9-2021 00:00;08:35:46;115364.152;558260.4;0.558;2
L60219;30-9-2021 00:00;08:35:47;115363.374;558261.073;0.697;2
L60220;30-9-2021 00:00;08:35:48;115362.675;558261.584;0.794;2
L60221;30-9-2021 00:00;08:35:49;115361.977;558262.104;0.894;2
L60222;30-9-2021 00:00;08:35:50;115361.228;558262.765;1.003;2
L60223;30-9-2021 00:00;08:35:51;115360.463;558263.46;1.143;2
L60224;30-9-2021 00:00;08:35:52;115359.624;558263.984;1.24;2
L60225;30-9-2021 00:00;08:35:53;115358.923;558264.569;1.269;2
L60226;30-9-2021 00:00;08:35:54;115358.292;558265.297;1.36;2
L60227;30-9-2021 00:00;08:35:55;115357.625;558265.83;1.414;2
L60228;30-9-2021 00:00;08:35:56;115356.864;558266.307;1.466;2
L60229;30-9-2021 00:00;08:35:57;115356.111;558266.8;1.496;2
L60230;30-9-2021 00:00;08:35:58;115355.329;558267.566;1.593;2
L60231;30-9-2021 00:00;08:35:59;115354.685;558268.354;1.645;2
L60232;30-9-2021 00:00;08:36:00;115353.955;558269.131;1.674;2
L60233;30-9-2021 00:00;08:36:01;115353.092;558269.886;1.667;2
L60234;30-9-2021 00:00;08:36:02;115352.085;558270.705;1.709;2
L60235;30-9-2021 00:00;08:36:03;115351.228;558271.564;1.726;2
L60236;30-9-2021 00:00;08:36:04;115350.206;558272.427;1.778;2
L60237;30-9-2021 00:00;08:36:05;115349.562;558273.111;1.83;2
L60238;30-9-2021 00:00;08:36:06;115348.663;558273.84;1.876;2
L60239;30-9-2021 00:00;08:36:07;115347.798;558274.608;1.884;2
L60240;30-9-2021 00:00;08:36:08;115346.968;558275.28;1.829;2
L60241;30-9-2021 00:00;08:36:09;115346.124;558276.169;1.768;2
L60242;30-9-2021 00:00;08:36:10;115345.242;558276.988;1.781;2
L60243;30-9-2021 00:00;08:36:11;115344.362;558277.736;1.871;2
L60244;30-9-2021 00:00;08:36:12;115343.389;558278.523;1.986;2
L60245;30-9-2021 00:00;08:36:13;115342.701;558279.219;2.101;2
L60246;30-9-2021 00:00;08:36:14;115341.982;558279.893;2.158;2
L60247;30-9-2021 00:00;08:36:15;115341.197;558280.655;2.193;2
L60248;30-9-2021 00:00;08:36:16;115340.153;558281.436;2.262;2
L60249;30-9-2021 00:00;08:36:17;115339.302;558282.213;2.331;2
L60250;30-9-2021 00:00;08:36:18;115338.519;558283.034;2.39;2
L60251;30-9-2021 00:00;08:36:19;115337.688;558283.811;2.461;2
L60252;30-9-2021 00:00;08:36:20;115336.946;558284.621;2.535;2
L60253;30-9-2021 00:00;08:36:21;115336.254;558285.35;2.614;2
L60254;30-9-2021 00:00;08:36:22;115335.349;558286.065;2.651;2
L60255;30-9-2021 00:00;08:36:23;115334.514;558286.744;2.696;2
L60256;30-9-2021 00:00;08:36:24;115333.666;558287.557;2.736;2
L60257;30-9-2021 00:00;08:36:25;115332.765;558288.308;2.775;2
L60258;30-9-2021 00:00;08:36:26;115332.105;558289.067;2.85;2
L60259;30-9-2021 00:00;08:36:27;115331.256;558289.784;2.997;2
L60260;30-9-2021 00:00;08:36:28;115330.535;558290.417;3.158;2
L30000001       ;30-9-2021;06:48:23;116847.246;559523.586;-1.353;0.01
L30000002       ;30-9-2021;06:48:24;116846.992;559523.768;-1.342;0.01
L30000003       ;30-9-2021;06:48:25;116846.848;559524.172;-1.324;0.01
L30000004       ;30-9-2021;06:48:26;116846.674;559524.568;-1.302;0.01
L30000005       ;30-9-2021;06:48:27;116846.423;559524.882;-1.286;0.01
L30000006       ;30-9-2021;06:48:28;116846.12;559525.251;-1.272;0.01
L30000007       ;30-9-2021;06:48:29;116845.973;559525.727;-1.252;0.01
L30000008       ;30-9-2021;06:48:30;116845.694;559526.141;-1.235;0.01
L30000009       ;30-9-2021;06:48:31;116845.464;559526.433;-1.232;0.01
L30000010       ;30-9-2021;06:48:32;116845.176;559526.818;-1.226;0.01
L30000011       ;30-9-2021;06:48:33;116844.95;559527.314;-1.207;0.01
L30000012       ;30-9-2021;06:48:34;116844.704;559527.817;-1.198;0.01
L30000013       ;30-9-2021;06:48:35;116844.488;559528.16;-1.187;0.01
L30000014       ;30-9-2021;06:48:36;116844.25;559528.394;-1.192;0.01
L30000015       ;30-9-2021;06:48:37;116844.084;559528.752;-1.194;0.01
L30000016       ;30-9-2021;06:48:38;116843.939;559529.268;-1.183;0.01
L30000017       ;30-9-2021;06:48:39;116843.69;559529.75;-1.184;0.01
L30000018       ;30-9-2021;06:48:40;116843.447;559529.971;-1.181;0.01
L30000019       ;30-9-2021;06:48:41;116843.263;559530.219;-1.18;0.01
L30000020       ;30-9-2021;06:48:42;116843.053;559530.507;-1.172;0.01
L30000021       ;30-9-2021;06:48:43;116842.905;559531.027;-1.167;0.01
L30000022       ;30-9-2021;06:48:44;116842.677;559531.525;-1.171;0.01
L30000023       ;30-9-2021;06:48:45;116842.412;559531.805;-1.158;0.01
L30000024       ;30-9-2021;06:48:46;116842.232;559532.044;-1.16;0.01
L30000025       ;30-9-2021;06:48:47;116842.106;559532.265;-1.16;0.01
L30000026       ;30-9-2021;06:48:48;116842.019;559532.724;-1.148;0.01
L30000027       ;30-9-2021;06:48:49;116841.836;559533.129;-1.144;0.01
L30000028       ;30-9-2021;06:48:50;116841.647;559533.41;-1.128;0.01
L30000029       ;30-9-2021;06:48:51;116841.459;559533.729;-1.132;0.01
L30000030       ;30-9-2021;06:48:52;116841.236;559534.066;-1.116;0.01
L30000031       ;30-9-2021;06:48:53;116840.997;559534.552;-1.111;0.01
L30000032       ;30-9-2021;06:48:54;116840.734;559534.925;-1.103;0.01
L30000033       ;30-9-2021;06:48:55;116840.458;559535.207;-1.082;0.01
L30000034       ;30-9-2021;06:48:56;116840.221;559535.558;-1.063;0.01
L30000035       ;30-9-2021;06:48:57;116839.909;559535.946;-1.031;0.01
L30000036       ;30-9-2021;06:48:58;116839.634;559536.443;-0.98;0.01
L30000037       ;30-9-2021;06:48:59;116839.363;559536.844;-0.94;0.01
L30000038       ;30-9-2021;0.284027778;116839.107;559537.251;-0.912;0.01
L30000039       ;30-9-2021;06:49:01;116838.711;559537.672;-0.864;0.01
L30000040       ;30-9-2021;06:49:02;116838.472;559538.066;-0.808;0.01
L30000041       ;30-9-2021;06:49:03;116838.256;559538.457;-0.744;0.01
L30000042       ;30-9-2021;06:49:04;116838.063;559538.746;-0.686;0.01
L30000043       ;30-9-2021;06:49:05;116837.813;559539.144;-0.651;0.01
L30000044       ;30-9-2021;06:49:06;116837.612;559539.714;-0.565;0.01
L30000045       ;30-9-2021;06:49:07;116837.262;559540.106;-0.514;0.01
L30000046       ;30-9-2021;06:49:08;116836.932;559540.558;-0.469;0.01
L30000047       ;30-9-2021;06:49:09;116836.595;559541.095;-0.416;0.01
L30000048       ;30-9-2021;06:49:10;116836.202;559541.589;-0.407;0.01
L30000049       ;30-9-2021;06:49:11;116835.854;559541.938;-0.295;0.01
L30000050       ;30-9-2021;06:49:12;116835.624;559542.533;-0.207;0.01
L30000051       ;30-9-2021;06:49:13;116835.396;559542.951;-0.129;0.01
L30000052       ;30-9-2021;06:49:14;116834.863;559543.335;-0.053;0.01
L30000053       ;30-9-2021;06:49:15;116834.403;559543.817;0.009;0.01
L30000054       ;30-9-2021;06:49:16;116833.823;559544.478;0.095;0.01
L30000055       ;30-9-2021;06:49:17;116833.248;559545.311;0.196;0.01
L30000056       ;30-9-2021;06:49:18;116832.552;559546.235;0.301;0.01
L30000057       ;30-9-2021;06:49:19;116831.844;559547.192;0.389;0.01
L30000058       ;30-9-2021;06:49:20;116831.232;559548.163;0.43;0.01
L30000059       ;30-9-2021;06:49:21;116830.656;559549.151;0.475;0.01
L30000060       ;30-9-2021;06:49:22;116830.113;559550.028;0.521;0.01
L30000061       ;30-9-2021;06:49:23;116829.407;559550.927;0.598;0.01
L30000062       ;30-9-2021;06:49:24;116828.7;559551.846;0.714;0.01
L30000063       ;30-9-2021;06:49:25;116828.058;559552.799;0.832;0.01
L30000064       ;30-9-2021;06:49:26;116827.342;559553.705;0.916;0.01
L30000065       ;30-9-2021;06:49:27;116826.699;559554.655;0.985;0.01
L30000066       ;30-9-2021;06:49:28;116826.107;559555.618;1.017;0.01
L30000067       ;30-9-2021;06:49:29;116825.48;559556.549;1.082;0.01
L30000068       ;30-9-2021;06:49:30;116824.803;559557.62;1.134;0.01
L30000069       ;30-9-2021;06:49:31;116824.268;559558.697;1.098;0.01
L30000070       ;30-9-2021;06:49:32;116823.646;559559.647;1.003;0.01
L30000071       ;30-9-2021;06:49:33;116822.927;559560.7;1.095;0.01
L30000072       ;30-9-2021;06:49:34;116822.224;559561.78;1.217;0.01
L30000073       ;30-9-2021;06:49:35;116821.506;559562.785;1.258;0.01
L30000074       ;30-9-2021;06:49:36;116820.848;559563.866;1.314;0.01
L30000075       ;30-9-2021;06:49:37;116820.065;559564.919;1.358;0.01
L30000076       ;30-9-2021;06:49:38;116819.429;559565.917;1.428;0.01
L30000077       ;30-9-2021;06:49:39;116818.762;559566.915;1.574;0.01
L30000078       ;30-9-2021;06:49:40;116818.042;559567.822;1.71;0.01
L30000079       ;30-9-2021;06:49:41;116817.555;559568.69;1.788;0.01
L30000080       ;30-9-2021;06:49:42;116817.07;559569.613;1.764;0.01
L30000081       ;30-9-2021;06:49:43;116816.496;559570.551;1.778;0.01
L30000082       ;30-9-2021;06:49:44;116816.001;559571.345;1.752;0.01
