Point ID;GNSS Position Solution.Start;Time;Easting;Northing;Elevation;GNSS Position Solution.Antenna Height
L100001;16-9-2021 00:00;10:32:26;117449.498;560044.505;-1.433;2
L100002;16-9-2021 00:00;10:32:27;117449.507;560044.469;-1.425;2
L100003;16-9-2021 00:00;10:32:28;117449.518;560044.487;-1.42;2
L100004;16-9-2021 00:00;10:32:29;117449.379;560044.492;-1.418;2
L100005;16-9-2021 00:00;10:32:30;117449.078;560044.668;-1.414;2
L100006;16-9-2021 00:00;10:32:31;117448.68;560044.844;-1.428;2
L100007;16-9-2021 00:00;10:32:32;117448.314;560045.018;-1.4;2
L100008;16-9-2021 00:00;10:32:33;117447.898;560045.128;-1.414;2
L100009;16-9-2021 00:00;10:32:34;117447.445;560045.312;-1.417;2
L100010;16-9-2021 00:00;10:32:35;117447.069;560045.544;-1.413;2
L100011;16-9-2021 00:00;10:32:36;117446.65;560045.728;-1.42;2
L100012;16-9-2021 00:00;10:32:37;117446.201;560045.923;-1.402;2
L100013;16-9-2021 00:00;10:32:38;117445.804;560046.199;-1.402;2
L100014;16-9-2021 00:00;10:32:39;117445.398;560046.38;-1.369;2
L100015;16-9-2021 00:00;10:32:40;117444.915;560046.624;-1.397;2
L100016;16-9-2021 00:00;10:32:41;117444.465;560046.847;-1.403;2
L100017;16-9-2021 00:00;10:32:42;117444.045;560047.059;-1.418;2
L100018;16-9-2021 00:00;10:32:43;117443.593;560047.301;-1.419;2
L100019;16-9-2021 00:00;10:32:44;117443.213;560047.54;-1.424;2
L100020;16-9-2021 00:00;10:32:45;117442.754;560047.752;-1.416;2
L100021;16-9-2021 00:00;10:32:46;117442.234;560047.967;-1.43;2
L100022;16-9-2021 00:00;10:32:47;117441.829;560048.214;-1.422;2
L100023;16-9-2021 00:00;10:32:48;117441.316;560048.394;-1.431;2
L100024;16-9-2021 00:00;10:32:49;117440.879;560048.595;-1.432;2
L100025;16-9-2021 00:00;10:32:50;117440.386;560048.898;-1.436;2
L100026;16-9-2021 00:00;10:32:51;117439.891;560049.084;-1.441;2
L100027;16-9-2021 00:00;10:32:52;117439.43;560049.322;-1.443;2
L100028;16-9-2021 00:00;10:32:53;117438.889;560049.57;-1.45;2
L100029;16-9-2021 00:00;10:32:54;117438.419;560049.734;-1.448;2
L100030;16-9-2021 00:00;10:32:55;117437.975;560049.98;-1.441;2
L100031;16-9-2021 00:00;10:32:56;117437.472;560050.228;-1.441;2
L100032;16-9-2021 00:00;10:32:57;117436.957;560050.434;-1.438;2
L100033;16-9-2021 00:00;10:32:58;117436.492;560050.713;-1.431;2
L100034;16-9-2021 00:00;10:32:59;117435.958;560050.884;-1.429;2
L100035;16-9-2021 00:00;10:33:00;117435.444;560051.164;-1.433;2
L100036;16-9-2021 00:00;10:33:01;117434.985;560051.354;-1.428;2
L100037;16-9-2021 00:00;10:33:02;117434.476;560051.572;-1.42;2
L100038;16-9-2021 00:00;10:33:03;117433.918;560051.832;-1.426;2
L100039;16-9-2021 00:00;10:33:04;117433.447;560052.075;-1.42;2
L100040;16-9-2021 00:00;10:33:05;117432.93;560052.253;-1.414;2
L100041;16-9-2021 00:00;10:33:06;117432.434;560052.581;-1.389;2
L100042;16-9-2021 00:00;10:33:07;117431.976;560052.865;-1.376;2
L100043;16-9-2021 00:00;10:33:08;117431.422;560053.043;-1.352;2
L100044;16-9-2021 00:00;10:33:09;117430.928;560053.327;-1.33;2
L100045;16-9-2021 00:00;10:33:10;117430.43;560053.594;-1.286;2
L100046;16-9-2021 00:00;10:33:11;117429.93;560053.831;-1.256;2
L100047;16-9-2021 00:00;10:33:12;117429.506;560054.04;-1.235;2
L100048;16-9-2021 00:00;10:33:13;117428.862;560054.38;-1.195;2
L100049;16-9-2021 00:00;10:33:14;117428.265;560054.617;-1.163;2
L100050;16-9-2021 00:00;10:33:15;117427.703;560054.841;-1.129;2
L100051;16-9-2021 00:00;10:33:16;117427.186;560055.082;-1.102;2
L100052;16-9-2021 00:00;10:33:17;117426.693;560055.332;-1.081;2
L100053;16-9-2021 00:00;10:33:18;117426.136;560055.574;-1.057;2
L100054;16-9-2021 00:00;10:33:19;117425.47;560055.778;-1.041;2
L100055;16-9-2021 00:00;10:33:20;117424.898;560056.059;-0.999;2
L100056;16-9-2021 00:00;10:33:21;117424.327;560056.276;-0.916;2
L100057;16-9-2021 00:00;10:33:22;117423.768;560056.573;-0.845;2
L100058;16-9-2021 00:00;10:33:23;117423.184;560056.834;-0.769;2
L100059;16-9-2021 00:00;10:33:24;117422.595;560057.048;-0.72;2
L100060;16-9-2021 00:00;10:33:25;117421.978;560057.285;-0.655;2
L100061;16-9-2021 00:00;10:33:26;117421.309;560057.548;-0.551;2
L100062;16-9-2021 00:00;10:33:27;117420.578;560057.868;-0.486;2
L100063;16-9-2021 00:00;10:33:28;117419.814;560058.182;-0.402;2
L100064;16-9-2021 00:00;10:33:29;117418.928;560058.582;-0.295;2
L100065;16-9-2021 00:00;10:33:30;117417.855;560058.99;-0.206;2
L100066;16-9-2021 00:00;10:33:31;117416.898;560059.358;-0.104;2
L100067;16-9-2021 00:00;10:33:32;117415.932;560059.682;0.024;2
L100068;16-9-2021 00:00;10:33:33;117414.945;560060.06;0.148;2
L100069;16-9-2021 00:00;10:33:34;117413.965;560060.42;0.28;2
L100070;16-9-2021 00:00;10:33:35;117412.917;560060.752;0.415;2
L100071;16-9-2021 00:00;10:33:36;117411.998;560061.057;0.545;2
L100072;16-9-2021 00:00;10:33:37;117411.059;560061.421;0.651;2
L100073;16-9-2021 00:00;10:33:38;117410.037;560061.801;0.774;2
L100074;16-9-2021 00:00;10:33:39;117408.986;560062.052;0.894;2
L100075;16-9-2021 00:00;10:33:40;117407.98;560062.346;0.991;2
L100076;16-9-2021 00:00;10:33:41;117406.971;560062.75;1.023;2
L100077;16-9-2021 00:00;10:33:42;117405.887;560063.167;0.952;2
L100078;16-9-2021 00:00;10:33:43;117404.963;560063.489;0.915;2
L100079;16-9-2021 00:00;10:33:44;117403.865;560063.902;0.847;2
L100080;16-9-2021 00:00;10:33:45;117402.96;560064.258;0.919;2
L100081;16-9-2021 00:00;10:33:46;117402.075;560064.589;0.961;2
L100082;16-9-2021 00:00;10:33:47;117401.1;560064.981;1.014;2
L100083;16-9-2021 00:00;10:33:48;117400.077;560065.526;0.949;2
L100084;16-9-2021 00:00;10:33:49;117399.173;560066.052;0.97;2
L100085;16-9-2021 00:00;10:33:50;117398.182;560066.52;0.898;2
L100086;16-9-2021 00:00;10:33:51;117397.092;560067.036;0.876;2
L100087;16-9-2021 00:00;10:33:52;117396.004;560067.544;0.793;2
L100088;16-9-2021 00:00;10:33:53;117394.967;560068.005;0.767;2
L100089;16-9-2021 00:00;10:33:54;117393.827;560068.475;0.725;2
L100090;16-9-2021 00:00;10:33:55;117392.748;560069.022;0.7;2
L100091;16-9-2021 00:00;10:33:56;117391.711;560069.516;0.724;2
L100092;16-9-2021 00:00;10:33:57;117390.681;560070.09;0.737;2
L100093;16-9-2021 00:00;10:33:58;117389.637;560070.638;0.799;2
L100094;16-9-2021 00:00;10:33:59;117388.642;560071.106;0.957;2
L100095;16-9-2021 00:00;10:34:00;117387.799;560071.509;1.037;2
L100096;16-9-2021 00:00;10:34:01;117386.878;560071.942;1.038;2
L100097;16-9-2021 00:00;10:34:02;117385.944;560072.382;1.044;2
L100098;16-9-2021 00:00;10:34:03;117384.864;560072.952;1.034;2
L100099;16-9-2021 00:00;10:34:04;117383.842;560073.431;1.026;2
L100100;16-9-2021 00:00;10:34:05;117382.829;560073.954;0.987;2
L100101;16-9-2021 00:00;10:34:06;117381.967;560074.345;0.969;2
L200001;16-9-2021 00:00;10:18:54;117239.021;559778.768;-1.433;2
L200002;16-9-2021 00:00;10:18:55;117238.872;559778.924;-1.443;2
L200003;16-9-2021 00:00;10:18:57;117238.48;559779.442;-1.429;2
L200004;16-9-2021 00:00;10:18:58;117238.11;559779.624;-1.411;2
L200005;16-9-2021 00:00;10:18:59;117237.773;559779.903;-1.417;2
L200006;16-9-2021 00:00;10:19:00;117237.461;559780.323;-1.407;2
L200007;16-9-2021 00:00;10:19:01;117237.072;559780.693;-1.418;2
L200008;16-9-2021 00:00;10:19:02;117236.821;559781.03;-1.412;2
L200009;16-9-2021 00:00;10:19:03;117236.576;559781.346;-1.406;2
L200010;16-9-2021 00:00;10:19:04;117236.229;559781.609;-1.397;2
L200011;16-9-2021 00:00;10:19:05;117235.88;559781.986;-1.381;2
L200012;16-9-2021 00:00;10:19:06;117235.477;559782.41;-1.398;2
L200013;16-9-2021 00:00;10:19:07;117235.063;559782.711;-1.404;2
L200014;16-9-2021 00:00;10:19:08;117234.713;559783.043;-1.401;2
L200015;16-9-2021 00:00;10:19:09;117234.387;559783.364;-1.403;2
L200016;16-9-2021 00:00;10:19:10;117234.123;559783.756;-1.392;2
L200017;16-9-2021 00:00;10:19:11;117233.772;559784.118;-1.393;2
L200018;16-9-2021 00:00;10:19:12;117233.421;559784.472;-1.411;2
L200019;16-9-2021 00:00;10:19:13;117233.122;559784.778;-1.413;2
L200020;16-9-2021 00:00;10:19:14;117232.78;559785.141;-1.399;2
L200021;16-9-2021 00:00;10:19:15;117232.457;559785.389;-1.394;2
L200022;16-9-2021 00:00;10:19:16;117232.06;559785.652;-1.396;2
L200023;16-9-2021 00:00;10:19:17;117231.698;559785.992;-1.404;2
L200024;16-9-2021 00:00;10:19:18;117231.367;559786.42;-1.39;2
L200025;16-9-2021 00:00;10:19:19;117231.055;559786.75;-1.398;2
L200026;16-9-2021 00:00;10:19:20;117230.741;559787.026;-1.404;2
L200027;16-9-2021 00:00;10:19:21;117230.415;559787.269;-1.404;2
L200028;16-9-2021 00:00;10:19:22;117230.163;559787.601;-1.401;2
L200029;16-9-2021 00:00;10:19:23;117230.052;559787.921;-1.396;2
L200030;16-9-2021 00:00;10:19:24;117229.811;559788.263;-1.407;2
L200031;16-9-2021 00:00;10:19:25;117229.418;559788.572;-1.416;2
L200032;16-9-2021 00:00;10:19:26;117228.998;559789.031;-1.414;2
L200033;16-9-2021 00:00;10:19:28;117228.471;559789.599;-1.429;2
L200034;16-9-2021 00:00;10:19:29;117228.103;559790.034;-1.437;2
L200035;16-9-2021 00:00;10:19:30;117227.613;559790.356;-1.427;2
L200036;16-9-2021 00:00;10:19:31;117227.242;559790.681;-1.433;2
L200037;16-9-2021 00:00;10:19:32;117226.87;559790.983;-1.431;2
L200038;16-9-2021 00:00;10:19:33;117226.463;559791.4;-1.429;2
L200039;16-9-2021 00:00;10:19:34;117226.07;559791.684;-1.421;2
L200040;16-9-2021 00:00;10:19:35;117225.689;559792.06;-1.426;2
L200041;16-9-2021 00:00;10:19:36;117225.308;559792.447;-1.421;2
L200042;16-9-2021 00:00;10:19:37;117225.03;559792.876;-1.414;2
L200043;16-9-2021 00:00;10:19:38;117224.813;559793.141;-1.407;2
L200044;16-9-2021 00:00;10:19:39;117224.424;559793.449;-1.416;2
L200045;16-9-2021 00:00;10:19:40;117224.049;559793.846;-1.418;2
L200046;16-9-2021 00:00;10:19:41;117223.726;559794.206;-1.417;2
L200047;16-9-2021 00:00;10:19:42;117223.398;559794.585;-1.407;2
L200048;16-9-2021 00:00;10:19:43;117223.021;559794.97;-1.408;2
L200049;16-9-2021 00:00;10:19:44;117222.75;559795.302;-1.409;2
L200050;16-9-2021 00:00;10:19:45;117222.339;559795.615;-1.405;2
L200051;16-9-2021 00:00;10:19:46;117221.968;559796.076;-1.389;2
L200052;16-9-2021 00:00;10:19:47;117221.559;559796.422;-1.396;2
L200053;16-9-2021 00:00;10:19:48;117221.183;559796.882;-1.373;2
L200054;16-9-2021 00:00;10:19:49;117220.805;559797.271;-1.37;2
L200055;16-9-2021 00:00;10:19:50;117220.487;559797.682;-1.373;2
L200056;16-9-2021 00:00;10:19:51;117220.145;559798.058;-1.363;2
L200057;16-9-2021 00:00;10:19:52;117219.758;559798.387;-1.357;2
L200058;16-9-2021 00:00;10:19:53;117219.416;559798.682;-1.353;2
L200059;16-9-2021 00:00;10:19:54;117219.093;559799.15;-1.357;2
L200060;16-9-2021 00:00;10:19:55;117218.678;559799.572;-1.354;2
L200061;16-9-2021 00:00;10:19:56;117218.432;559799.951;-1.354;2
L200062;16-9-2021 00:00;10:19:57;117217.986;559800.278;-1.36;2
L200063;16-9-2021 00:00;10:19:58;117217.595;559800.706;-1.343;2
L200064;16-9-2021 00:00;10:19:59;117217.243;559801.088;-1.339;2
L200065;16-9-2021 00:00;10:20:00;117216.931;559801.441;-1.32;2
L200066;16-9-2021 00:00;10:20:01;117216.595;559801.819;-1.308;2
L200067;16-9-2021 00:00;10:20:02;117216.246;559802.25;-1.308;2
L200068;16-9-2021 00:00;10:20:03;117215.784;559802.624;-1.303;2
L200069;16-9-2021 00:00;10:20:04;117215.426;559803.095;-1.305;2
L200070;16-9-2021 00:00;10:20:05;117215.006;559803.479;-1.311;2
L200071;16-9-2021 00:00;10:20:06;117214.694;559803.852;-1.306;2
L200072;16-9-2021 00:00;10:20:07;117214.286;559804.206;-1.315;2
L200073;16-9-2021 00:00;10:20:08;117213.934;559804.697;-1.314;2
L200074;16-9-2021 00:00;10:20:09;117213.562;559805.074;-1.327;2
L200075;16-9-2021 00:00;10:20:10;117213.197;559805.47;-1.324;2
L200076;16-9-2021 00:00;10:20:11;117212.752;559805.927;-1.321;2
L200077;16-9-2021 00:00;10:20:12;117212.331;559806.339;-1.318;2
L200078;16-9-2021 00:00;10:20:13;117211.934;559806.682;-1.316;2
L200079;16-9-2021 00:00;10:20:14;117211.547;559807.08;-1.303;2
L200080;16-9-2021 00:00;10:20:15;117211.127;559807.595;-1.288;2
L200081;16-9-2021 00:00;10:20:16;117210.699;559808;-1.293;2
L200082;16-9-2021 00:00;10:20:17;117210.319;559808.321;-1.291;2
L200083;16-9-2021 00:00;10:20:18;117209.845;559808.805;-1.28;2
L200084;16-9-2021 00:00;10:20:19;117209.406;559809.074;-1.264;2
L200085;16-9-2021 00:00;10:20:20;117209.04;559809.427;-1.271;2
L200086;16-9-2021 00:00;10:20:21;117208.592;559809.88;-1.264;2
L200087;16-9-2021 00:00;10:20:22;117208.131;559810.274;-1.24;2
L200088;16-9-2021 00:00;10:20:23;117207.794;559810.722;-1.237;2
L200089;16-9-2021 00:00;10:20:24;117207.374;559811.236;-1.227;2
L200090;16-9-2021 00:00;10:20:25;117206.894;559811.65;-1.212;2
L200091;16-9-2021 00:00;10:20:26;117206.596;559811.879;-1.206;2
L200092;16-9-2021 00:00;10:20:27;117206.104;559812.372;-1.198;2
L200093;16-9-2021 00:00;10:20:28;117205.772;559812.734;-1.184;2
L200094;16-9-2021 00:00;10:20:29;117205.374;559813.197;-1.179;2
L200095;16-9-2021 00:00;10:20:30;117204.756;559813.751;-1.166;2
L200096;16-9-2021 00:00;10:20:31;117204.387;559814.042;-1.155;2
L200097;16-9-2021 00:00;10:20:32;117203.956;559814.354;-1.16;2
L200098;16-9-2021 00:00;10:20:33;117203.521;559814.809;-1.137;2
L200099;16-9-2021 00:00;10:20:34;117203.055;559815.375;-1.128;2
L200100;16-9-2021 00:00;10:20:35;117202.509;559815.796;-1.116;2
L200101;16-9-2021 00:00;10:20:36;117202.168;559816.148;-1.117;2
L200102;16-9-2021 00:00;10:20:37;117201.739;559816.525;-1.088;2
L200103;16-9-2021 00:00;10:20:38;117201.392;559816.893;-1.012;2
L200104;16-9-2021 00:00;10:20:39;117201.047;559817.187;-0.954;2
L200105;16-9-2021 00:00;10:20:40;117200.577;559817.697;-0.856;2
L200106;16-9-2021 00:00;10:20:41;117200.118;559818.124;-0.777;2
L200107;16-9-2021 00:00;10:20:42;117199.847;559818.538;-0.737;2
L200108;16-9-2021 00:00;10:20:43;117199.385;559818.751;-0.698;2
L200109;16-9-2021 00:00;10:20:44;117198.78;559819.25;-0.613;2
L200110;16-9-2021 00:00;10:20:45;117198.377;559819.689;-0.537;2
L200111;16-9-2021 00:00;10:20:46;117197.844;559820.161;-0.455;2
L200112;16-9-2021 00:00;10:20:47;117197.354;559820.534;-0.383;2
L200113;16-9-2021 00:00;10:20:48;117196.747;559820.871;-0.314;2
L200114;16-9-2021 00:00;10:20:49;117196.034;559821.498;-0.213;2
L200115;16-9-2021 00:00;10:20:50;117195.448;559822.124;-0.111;2
L200116;16-9-2021 00:00;10:20:51;117194.852;559822.635;-0.012;2
L200117;16-9-2021 00:00;10:20:52;117194.332;559823.036;0.09;2
L200118;16-9-2021 00:00;10:20:53;117193.618;559823.634;0.206;2
L200119;16-9-2021 00:00;10:20:54;117192.899;559824.205;0.32;2
L200120;16-9-2021 00:00;10:20:55;117192.296;559824.682;0.417;2
L200121;16-9-2021 00:00;10:20:56;117191.578;559825.177;0.514;2
L200122;16-9-2021 00:00;10:20:57;117190.792;559825.666;0.614;2
L200123;16-9-2021 00:00;10:20:58;117189.964;559826.163;0.706;2
L200124;16-9-2021 00:00;10:20:59;117189.187;559826.754;0.817;2
L200125;16-9-2021 00:00;10:21:00;117188.553;559827.264;0.909;2
L200126;16-9-2021 00:00;10:21:01;117187.828;559827.842;0.989;2
L200127;16-9-2021 00:00;10:21:02;117187.083;559828.407;0.976;2
L200128;16-9-2021 00:00;10:21:03;117186.371;559829.027;0.952;2
L200129;16-9-2021 00:00;10:21:04;117185.658;559829.788;1.009;2
L200130;16-9-2021 00:00;10:21:05;117184.892;559830.671;1.042;2
L200131;16-9-2021 00:00;10:21:06;117184.176;559831.519;1.052;2
L200132;16-9-2021 00:00;10:21:07;117183.485;559832.271;0.996;2
L200133;16-9-2021 00:00;10:21:08;117182.739;559833.077;1.022;2
L200134;16-9-2021 00:00;10:21:09;117182.008;559833.949;1.041;2
L200135;16-9-2021 00:00;10:21:10;117181.349;559834.683;1.058;2
L200136;16-9-2021 00:00;10:21:11;117180.571;559835.4;1.156;2
L200137;16-9-2021 00:00;10:21:12;117179.851;559836.067;1.144;2
L200138;16-9-2021 00:00;10:21:13;117178.94;559836.947;1.194;2
L200139;16-9-2021 00:00;10:21:14;117178.349;559837.69;1.26;2
L200140;16-9-2021 00:00;10:21:15;117177.762;559838.393;1.335;2
L200141;16-9-2021 00:00;10:21:16;117176.978;559839.187;1.363;2
L200142;16-9-2021 00:00;10:21:17;117176.199;559839.77;1.387;2
L200143;16-9-2021 00:00;10:21:18;117175.349;559840.451;1.422;2
L200144;16-9-2021 00:00;10:21:19;117174.67;559841.268;1.466;2
L200145;16-9-2021 00:00;10:21:20;117173.926;559842.083;1.534;2
L200146;16-9-2021 00:00;10:21:21;117173.278;559842.805;1.531;2
L200147;16-9-2021 00:00;10:21:22;117172.472;559843.489;1.534;2
L200148;16-9-2021 00:00;10:21:23;117171.675;559844.326;1.512;2
L200149;16-9-2021 00:00;10:21:24;117170.837;559845.171;1.448;2
L200150;16-9-2021 00:00;10:21:25;117169.924;559846.066;1.448;2
L200151;16-9-2021 00:00;10:21:26;117168.99;559846.974;1.457;2
L200152;16-9-2021 00:00;10:21:27;117168.08;559847.775;1.461;2
L200153;16-9-2021 00:00;10:21:28;117167.237;559848.595;1.448;2
L200154;16-9-2021 00:00;10:21:29;117166.218;559849.401;1.477;2
L200155;16-9-2021 00:00;10:21:30;117165.334;559850.141;1.481;2
L200156;16-9-2021 00:00;10:21:31;117164.573;559850.783;1.502;2
L200157;16-9-2021 00:00;10:21:32;117163.744;559851.506;1.526;2
L200158;16-9-2021 00:00;10:21:33;117162.893;559852.211;1.548;2
L200159;16-9-2021 00:00;10:21:34;117162.036;559853.034;1.561;2
L200160;16-9-2021 00:00;10:21:36;117161.053;559853.875;1.645;2
L200161;16-9-2021 00:00;10:21:36;117160.415;559854.503;1.697;2
L200162;16-9-2021 00:00;10:21:38;117159.498;559855.397;1.776;2
L200163;16-9-2021 00:00;10:21:38;117158.874;559855.945;1.817;2
L200164;16-9-2021 00:00;10:21:40;117157.851;559856.729;1.837;2
L200165;16-9-2021 00:00;10:21:41;117156.967;559857.329;1.817;2
L200166;16-9-2021 00:00;10:21:42;117156.057;559858.139;1.809;2
L200167;16-9-2021 00:00;10:21:43;117155.208;559858.99;1.844;2
L200168;16-9-2021 00:00;10:21:44;117154.349;559859.599;1.896;2
L200169;16-9-2021 00:00;10:21:45;117153.55;559860.363;1.926;2
L200170;16-9-2021 00:00;10:21:46;117152.736;559861.081;1.964;2
L200171;16-9-2021 00:00;10:21:47;117151.902;559861.884;1.974;2
L200172;16-9-2021 00:00;10:21:48;117151.011;559862.499;2.009;2
L200173;16-9-2021 00:00;10:21:49;117150.109;559863.215;2.033;2
L200174;16-9-2021 00:00;10:21:50;117149.317;559863.942;2.056;2
L200175;16-9-2021 00:00;10:21:51;117148.618;559864.672;2.151;2
L200176;16-9-2021 00:00;10:21:52;117147.801;559865.476;2.234;2
L200177;16-9-2021 00:00;10:21:53;117146.985;559866.187;2.37;2
L200178;16-9-2021 00:00;10:21:54;117146.174;559866.864;2.476;2
L200179;16-9-2021 00:00;10:21:55;117145.525;559867.576;2.465;2
L200180;16-9-2021 00:00;10:21:56;117144.774;559868.268;2.382;2
L200181;16-9-2021 00:00;10:21:57;117143.955;559868.983;2.353;2
L400001;16-9-2021 00:00;09:44:02;116131.105;558913.164;-1.599;2
L400002;16-9-2021 00:00;09:44:03;116130.856;558913.415;-1.576;2
L400003;16-9-2021 00:00;09:44:04;116130.658;558913.657;-1.574;2
L400004;16-9-2021 00:00;09:44:05;116130.468;558913.966;-1.563;2
L400005;16-9-2021 00:00;09:44:06;116130.219;558914.325;-1.54;2
L400006;16-9-2021 00:00;09:44:07;116129.943;558914.743;-1.529;2
L400007;16-9-2021 00:00;09:44:08;116129.682;558915.166;-1.524;2
L400008;16-9-2021 00:00;09:44:09;116129.422;558915.611;-1.508;2
L400009;16-9-2021 00:00;09:44:10;116129.088;558915.99;-1.489;2
L400010;16-9-2021 00:00;09:44:11;116128.792;558916.451;-1.483;2
L400011;16-9-2021 00:00;09:44:12;116128.567;558916.837;-1.466;2
L400012;16-9-2021 00:00;09:44:13;116128.28;558917.204;-1.464;2
L400013;16-9-2021 00:00;09:44:14;116128.059;558917.685;-1.441;2
L400014;16-9-2021 00:00;09:44:15;116127.786;558918.025;-1.422;2
L400015;16-9-2021 00:00;09:44:16;116127.612;558918.428;-1.43;2
L400016;16-9-2021 00:00;09:44:17;116127.315;558918.916;-1.413;2
L400017;16-9-2021 00:00;09:44:18;116127.021;558919.357;-1.402;2
L400018;16-9-2021 00:00;09:44:19;116126.66;558919.839;-1.382;2
L400019;16-9-2021 00:00;09:44:20;116126.431;558920.254;-1.369;2
L400020;16-9-2021 00:00;09:44:21;116126.172;558920.721;-1.364;2
L400021;16-9-2021 00:00;09:44:22;116125.903;558921.223;-1.36;2
L400022;16-9-2021 00:00;09:44:23;116125.673;558921.588;-1.349;2
L400023;16-9-2021 00:00;09:44:24;116125.37;558921.853;-1.339;2
L400024;16-9-2021 00:00;09:44:25;116125.037;558922.444;-1.316;2
L400025;16-9-2021 00:00;09:44:26;116124.719;558922.902;-1.307;2
L400026;16-9-2021 00:00;09:44:27;116124.448;558923.448;-1.297;2
L400027;16-9-2021 00:00;09:44:28;116124.164;558923.937;-1.281;2
L400028;16-9-2021 00:00;09:44:29;116123.947;558924.485;-1.283;2
L400029;16-9-2021 00:00;09:44:30;116123.607;558924.917;-1.262;2
L400030;16-9-2021 00:00;09:44:31;116123.302;558925.394;-1.249;2
L400031;16-9-2021 00:00;09:44:32;116122.941;558925.919;-1.236;2
L400032;16-9-2021 00:00;09:44:33;116122.615;558926.421;-1.233;2
L400033;16-9-2021 00:00;09:44:34;116122.324;558926.881;-1.231;2
L400034;16-9-2021 00:00;09:44:35;116122.102;558927.364;-1.223;2
L400035;16-9-2021 00:00;09:44:36;116121.806;558927.828;-1.222;2
L400036;16-9-2021 00:00;09:44:37;116121.446;558928.338;-1.207;2
L400037;16-9-2021 00:00;09:44:38;116121.074;558928.794;-1.195;2
L400038;16-9-2021 00:00;09:44:39;116120.783;558929.306;-1.18;2
L400039;16-9-2021 00:00;09:44:40;116120.459;558929.832;-1.182;2
L400040;16-9-2021 00:00;09:44:41;116120.102;558930.343;-1.175;2
L400041;16-9-2021 00:00;09:44:42;116119.75;558930.808;-1.17;2
L400042;16-9-2021 00:00;09:44:43;116119.406;558931.345;-1.161;2
L400043;16-9-2021 00:00;09:44:44;116119.001;558931.811;-1.157;2
L400044;16-9-2021 00:00;09:44:45;116118.796;558932.351;-1.16;2
L400045;16-9-2021 00:00;09:44:46;116118.441;558932.845;-1.142;2
L400046;16-9-2021 00:00;09:44:47;116118.077;558933.465;-1.14;2
L400047;16-9-2021 00:00;09:44:48;116117.632;558933.913;-1.12;2
L400048;16-9-2021 00:00;09:44:49;116117.356;558934.414;-1.114;2
L400049;16-9-2021 00:00;09:44:50;116116.981;558934.82;-1.107;2
L400050;16-9-2021 00:00;09:44:51;116116.687;558935.367;-1.1;2
L400051;16-9-2021 00:00;09:44:52;116116.301;558935.9;-1.088;2
L400052;16-9-2021 00:00;09:44:53;116116.004;558936.462;-1.1;2
L400053;16-9-2021 00:00;09:44:54;116115.624;558936.934;-1.094;2
L400054;16-9-2021 00:00;09:44:55;116115.388;558937.432;-1.083;2
L400055;16-9-2021 00:00;09:44:56;116114.967;558937.839;-1.078;2
L400056;16-9-2021 00:00;09:44:57;116114.657;558938.409;-1.068;2
L400057;16-9-2021 00:00;09:44:58;116114.186;558938.985;-1.067;2
L400058;16-9-2021 00:00;09:44:59;116113.819;558939.576;-1.054;2
L400059;16-9-2021 00:00;09:45:00;116113.485;558939.983;-1.036;2
L400060;16-9-2021 00:00;09:45:01;116113.106;558940.482;-1.034;2
L400061;16-9-2021 00:00;09:45:02;116112.733;558941.035;-1.036;2
L400062;16-9-2021 00:00;09:45:03;116112.37;558941.572;-1.029;2
L400063;16-9-2021 00:00;09:45:04;116111.958;558942.067;-1.009;2
L400064;16-9-2021 00:00;09:45:05;116111.554;558942.623;-1.02;2
L400065;16-9-2021 00:00;09:45:06;116111.19;558943.219;-0.988;2
L400066;16-9-2021 00:00;09:45:07;116110.817;558943.649;-1.001;2
L400067;16-9-2021 00:00;09:45:08;116110.542;558944.159;-1;2
L400068;16-9-2021 00:00;09:45:09;116110.076;558944.645;-0.99;2
L400069;16-9-2021 00:00;09:45:10;116109.721;558945.286;-0.98;2
L400070;16-9-2021 00:00;09:45:11;116109.202;558945.787;-0.992;2
L400071;16-9-2021 00:00;09:45:12;116108.88;558946.366;-0.984;2
L400072;16-9-2021 00:00;09:45:13;116108.427;558946.887;-0.979;2
L400073;16-9-2021 00:00;09:45:14;116108.061;558947.454;-0.913;2
L400074;16-9-2021 00:00;09:45:15;116107.64;558947.908;-0.844;2
L400075;16-9-2021 00:00;09:45:16;116107.116;558948.534;-0.753;2
L400076;16-9-2021 00:00;09:45:17;116106.818;558949.129;-0.682;2
L400077;16-9-2021 00:00;09:45:18;116106.383;558949.747;-0.609;2
L400078;16-9-2021 00:00;09:45:19;116106.06;558950.296;-0.531;2
L400079;16-9-2021 00:00;09:45:20;116105.56;558950.99;-0.442;2
L400080;16-9-2021 00:00;09:45:21;116104.884;558951.758;-0.326;2
L400081;16-9-2021 00:00;09:45:22;116104.232;558952.554;-0.229;2
L400082;16-9-2021 00:00;09:45:23;116103.559;558953.437;-0.128;2
L400083;16-9-2021 00:00;09:45:24;116102.884;558954.444;-0.029;2
L400084;16-9-2021 00:00;09:45:25;116102.122;558955.439;0.055;2
L400085;16-9-2021 00:00;09:45:26;116101.362;558956.369;0.123;2
L400086;16-9-2021 00:00;09:45:27;116100.515;558957.378;0.211;2
L400087;16-9-2021 00:00;09:45:28;116099.651;558958.431;0.281;2
