Point ID;GNSS Position Solution.Start Time;;Easting;Northing;Elevation;GNSS Position Solution.Antenna Height
L500010;18-10-2021 13:46;;115714.493;558563.462;-1.373;2
L500011;18-10-2021 13:46;;115714.151;558564.044;-1.375;2
L500012;18-10-2021 13:46;;115713.999;558564.812;-1.355;2
L500013;18-10-2021 13:46;;115713.634;558565.437;-1.343;2
L500014;18-10-2021 13:46;;115713.079;558566.072;-1.329;2
L500015;18-10-2021 13:46;;115712.473;558566.54;-1.327;2
L500016;18-10-2021 13:46;;115711.968;558567.039;-1.324;2
L500017;18-10-2021 13:46;;115711.368;558567.552;-1.339;2
L500018;18-10-2021 13:46;;115710.737;558568.016;-1.315;2
L500019;18-10-2021 13:46;;115710.123;558568.474;-1.308;2
L500020;18-10-2021 13:46;;115709.663;558569.016;-1.302;2
L500021;18-10-2021 13:46;;115709.135;558569.481;-1.288;2
L500022;18-10-2021 13:46;;115708.525;558569.928;-1.277;2
L500023;18-10-2021 13:46;;115707.988;558570.396;-1.275;2
L500024;18-10-2021 13:46;;115707.444;558570.898;-1.254;2
L500025;18-10-2021 13:46;;115706.789;558571.368;-1.274;2
L500026;18-10-2021 13:46;;115706.233;558571.937;-1.258;2
L500027;18-10-2021 13:46;;115705.62;558572.437;-1.242;2
L500028;18-10-2021 13:46;;115705.135;558572.962;-1.239;2
L500029;18-10-2021 13:46;;115704.601;558573.393;-1.242;2
L500030;18-10-2021 13:46;;115704.053;558573.939;-1.246;2
L500031;18-10-2021 13:46;;115703.475;558574.611;-1.218;2
L500032;18-10-2021 13:46;;115703.032;558575.092;-1.225;2
L500033;18-10-2021 13:46;;115702.387;558575.572;-1.204;2
L500034;18-10-2021 13:46;;115701.813;558576.137;-1.199;2
L500035;18-10-2021 13:46;;115701.063;558576.719;-1.205;2
L500036;18-10-2021 13:46;;115700.568;558577.119;-1.202;2
L500037;18-10-2021 13:46;;115699.938;558577.536;-1.179;2
L500038;18-10-2021 13:46;;115699.263;558578.152;-1.187;2
L500039;18-10-2021 13:46;;115698.58;558578.794;-1.181;2
L500040;18-10-2021 13:46;;115698.158;558579.243;-1.172;2
L500041;18-10-2021 13:46;;115697.552;558579.776;-1.164;2
L500042;18-10-2021 13:46;;115696.896;558580.412;-1.157;2
L500043;18-10-2021 13:46;;115696.123;558581.078;-1.149;2
L500044;18-10-2021 13:46;;115695.564;558581.65;-1.137;2
L500045;18-10-2021 13:46;;115694.834;558582.1;-1.139;2
L500046;18-10-2021 13:46;;115694.218;558582.742;-1.129;2
L500047;18-10-2021 13:46;;115693.437;558583.514;-1.129;2
L500048;18-10-2021 13:46;;115692.928;558584.048;-1.104;2
L500049;18-10-2021 13:46;;115692.275;558584.668;-1.112;2
L500050;18-10-2021 13:46;;115691.62;558585.279;-1.112;2
L500051;18-10-2021 13:46;;115690.783;558586.063;-1.122;2
L500052;18-10-2021 13:47;;115690.299;558586.642;-1.094;2
L500053;18-10-2021 13:47;;115689.66;558587.348;-1.091;2
L500054;18-10-2021 13:47;;115688.852;558587.866;-1.089;2
L500055;18-10-2021 13:47;;115688.053;558588.673;-1.083;2
L500056;18-10-2021 13:47;;115687.474;558589.272;-1.075;2
L500057;18-10-2021 13:47;;115686.751;558590.044;-1.07;2
L500058;18-10-2021 13:47;;115685.975;558590.913;-1.071;2
L500059;18-10-2021 13:47;;115685.248;558591.635;-1.031;2
L500060;18-10-2021 13:47;;115684.672;558592.119;-1.063;2
L500061;18-10-2021 13:47;;115683.852;558592.829;-1.062;2
L500062;18-10-2021 13:47;;115682.861;558593.664;-1.058;2
L500063;18-10-2021 13:47;;115682.106;558594.331;-1.041;2
L500064;18-10-2021 13:47;;115681.369;558595.01;-1.03;2
L500065;18-10-2021 13:47;;115680.758;558595.566;-1.028;2
L500066;18-10-2021 13:47;;115679.987;558596.186;-0.992;2
L500067;18-10-2021 13:47;;115679.187;558597.201;-0.948;2
L500068;18-10-2021 13:47;;115678.452;558597.774;-0.936;2
L500069;18-10-2021 13:47;;115677.533;558598.551;-0.907;2
L500070;18-10-2021 13:47;;115676.64;558599.294;-0.883;2
L500071;18-10-2021 13:47;;115675.462;558600.296;-0.882;2
L500072;18-10-2021 13:47;;115674.471;558601.268;-0.84;2
L500073;18-10-2021 13:47;;115673.637;558601.986;-0.82;2
L500074;18-10-2021 13:47;;115672.308;558602.981;-0.785;2
L500075;18-10-2021 13:47;;115671.2;558603.839;-0.766;2
L500076;18-10-2021 13:47;;115669.999;558604.607;-0.734;2
L500077;18-10-2021 13:47;;115668.862;558605.471;-0.707;2
L500078;18-10-2021 13:47;;115667.792;558606.385;-0.694;2
L500079;18-10-2021 13:47;;115666.725;558607.333;-0.655;2
L500080;18-10-2021 13:47;;115665.721;558608.267;-0.621;2
L500081;18-10-2021 13:47;;115664.675;558609.208;-0.565;2
L500082;18-10-2021 13:47;;115663.645;558610.154;-0.529;2
L500083;18-10-2021 13:47;;115662.657;558611.146;-0.454;2
L500084;18-10-2021 13:47;;115661.678;558612.094;-0.356;2
L500085;18-10-2021 13:47;;115660.626;558612.931;-0.231;2
L500086;18-10-2021 13:47;;115659.65;558613.817;-0.105;2
L500087;18-10-2021 13:47;;115658.674;558614.663;0.013;2
L500088;18-10-2021 13:47;;115657.743;558615.54;0.114;2
L500089;18-10-2021 13:47;;115656.809;558616.426;0.202;2
L500090;18-10-2021 13:47;;115655.808;558617.301;0.258;2
L500091;18-10-2021 13:47;;115654.701;558618.206;0.285;2
L500092;18-10-2021 13:47;;115653.596;558619.103;0.345;2
L500093;18-10-2021 13:47;;115652.602;558620.055;0.433;2
L500094;18-10-2021 13:47;;115651.636;558620.965;0.534;2
L500095;18-10-2021 13:47;;115650.76;558621.97;0.648;2
L500096;18-10-2021 13:47;;115649.741;558623.029;0.778;2
L500097;18-10-2021 13:47;;115648.826;558624.076;0.875;2
L500098;18-10-2021 13:47;;115647.909;558625.017;0.975;2
L500099;18-10-2021 13:47;;115646.916;558626.097;1.055;2
L500100;18-10-2021 13:47;;115645.919;558627.127;1.109;2
L500101;18-10-2021 13:47;;115644.936;558628.096;1.14;2
L500102;18-10-2021 13:47;;115643.852;558629.201;1.098;2
L500103;18-10-2021 13:47;;115642.835;558630.128;1.133;2
L500104;18-10-2021 13:47;;115641.779;558631.065;1.222;2
L500105;18-10-2021 13:47;;115640.831;558632.079;1.245;2
L500106;18-10-2021 13:47;;115639.803;558633.095;1.313;2
L500107;18-10-2021 13:47;;115638.884;558633.972;1.366;2
L500108;18-10-2021 13:47;;115638.637;558634.214;1.4;2
L600001;18-10-2021 13:55;;115472.867;558175.324;-1.433;2
L600002;18-10-2021 13:55;;115472.601;558175.578;-1.414;2
L600003;18-10-2021 13:55;;115472.114;558175.957;-1.414;2
L600004;18-10-2021 13:55;;115471.311;558176.691;-1.41;2
L600005;18-10-2021 13:55;;115470.798;558176.923;-1.428;2
L600006;18-10-2021 13:55;;115470.151;558177.356;-1.407;2
L600007;18-10-2021 13:55;;115469.283;558177.969;-1.406;2
L600008;18-10-2021 13:55;;115468.78;558178.234;-1.412;2
L600009;18-10-2021 13:55;;115468.178;558178.646;-1.393;2
L600010;18-10-2021 13:55;;115467.441;558179.198;-1.395;2
L600011;18-10-2021 13:55;;115467.028;558179.572;-1.381;2
L600012;18-10-2021 13:55;;115466.357;558180.001;-1.386;2
L600013;18-10-2021 13:55;;115465.384;558180.54;-1.386;2
L600014;18-10-2021 13:55;;115464.805;558180.991;-1.378;2
L600015;18-10-2021 13:55;;115464.145;558181.462;-1.383;2
L600016;18-10-2021 13:55;;115463.159;558182.095;-1.374;2
L600017;18-10-2021 13:55;;115462.583;558182.435;-1.389;2
L600018;18-10-2021 13:55;;115461.879;558182.875;-1.349;2
L600019;18-10-2021 13:55;;115460.784;558183.622;-1.343;2
L600020;18-10-2021 13:55;;115460.093;558184.087;-1.355;2
L600021;18-10-2021 13:55;;115459.278;558184.525;-1.343;2
L600022;18-10-2021 13:55;;115458.186;558185.32;-1.344;2
L600023;18-10-2021 13:55;;115457.482;558185.791;-1.338;2
L600024;18-10-2021 13:55;;115456.711;558186.283;-1.326;2
L600025;18-10-2021 13:55;;115455.618;558187.082;-1.324;2
L600026;18-10-2021 13:55;;115454.985;558187.537;-1.311;2
L600027;18-10-2021 13:55;;115454.198;558187.994;-1.309;2
L600028;18-10-2021 13:55;;115453.11;558188.816;-1.31;2
L600029;18-10-2021 13:55;;115452.509;558189.297;-1.299;2
L600030;18-10-2021 13:55;;115451.745;558189.821;-1.298;2
L600031;18-10-2021 13:55;;115451.174;558190.293;-1.29;2
L600032;18-10-2021 13:55;;115450.479;558190.755;-1.28;2
L600033;18-10-2021 13:55;;115449.917;558191.202;-1.275;2
L600034;18-10-2021 13:55;;115449.323;558191.685;-1.279;2
L600035;18-10-2021 13:55;;115448.657;558192.119;-1.285;2
L600036;18-10-2021 13:55;;115448.022;558192.575;-1.269;2
L600037;18-10-2021 13:55;;115447.401;558193.104;-1.263;2
L600038;18-10-2021 13:55;;115446.81;558193.541;-1.266;2
L600039;18-10-2021 13:55;;115446.109;558193.875;-1.272;2
L600040;18-10-2021 13:55;;115445.48;558194.347;-1.258;2
L600041;18-10-2021 13:55;;115444.826;558194.804;-1.264;2
L600042;18-10-2021 13:55;;115444.202;558195.264;-1.241;2
L600043;18-10-2021 13:55;;115443.466;558195.819;-1.214;2
L600044;18-10-2021 13:55;;115442.818;558196.294;-1.215;2
L600045;18-10-2021 13:55;;115442.19;558196.75;-1.204;2
L600046;18-10-2021 13:55;;115441.497;558197.253;-1.218;2
L600047;18-10-2021 13:55;;115440.718;558197.711;-1.209;2
L600048;18-10-2021 13:55;;115440.029;558198.163;-1.213;2
L600049;18-10-2021 13:55;;115439.362;558198.628;-1.201;2
L600050;18-10-2021 13:55;;115438.557;558199.314;-1.195;2
L600051;18-10-2021 13:56;;115437.902;558199.7;-1.183;2
L600052;18-10-2021 13:56;;115437.157;558200.219;-1.187;2
L600053;18-10-2021 13:56;;115436.547;558200.795;-1.175;2
L600054;18-10-2021 13:56;;115435.869;558201.285;-1.176;2
L600055;18-10-2021 13:56;;115435.109;558201.809;-1.173;2
L600056;18-10-2021 13:56;;115434.4;558202.344;-1.146;2
L600057;18-10-2021 13:56;;115433.69;558202.794;-1.17;2
L600058;18-10-2021 13:56;;115433.033;558203.361;-1.16;2
L600059;18-10-2021 13:56;;115432.357;558203.786;-1.134;2
L600060;18-10-2021 13:56;;115431.703;558204.274;-1.125;2
L600061;18-10-2021 13:56;;115431.031;558204.75;-1.135;2
L600062;18-10-2021 13:56;;115430.393;558205.316;-1.125;2
L600063;18-10-2021 13:56;;115429.744;558205.894;-1.116;2
L600064;18-10-2021 13:56;;115428.941;558206.347;-1.103;2
L600065;18-10-2021 13:56;;115428.287;558206.847;-1.099;2
L600066;18-10-2021 13:56;;115427.565;558207.35;-1.093;2
L600067;18-10-2021 13:56;;115426.761;558207.87;-1.076;2
L600068;18-10-2021 13:56;;115425.926;558208.421;-1.088;2
L600069;18-10-2021 13:56;;115425.122;558209.066;-1.065;2
L600070;18-10-2021 13:56;;115424.383;558209.678;-1.056;2
L600071;18-10-2021 13:56;;115423.655;558210.23;-1.059;2
L600072;18-10-2021 13:56;;115422.886;558210.851;-1.042;2
L600073;18-10-2021 13:56;;115422.08;558211.52;-1.031;2
L600074;18-10-2021 13:56;;115421.392;558212.209;-1.016;2
L600075;18-10-2021 13:56;;115420.607;558212.937;-1.028;2
L600076;18-10-2021 13:56;;115419.74;558213.525;-1.017;2
L600077;18-10-2021 13:56;;115418.984;558214.239;-1.016;2
L600078;18-10-2021 13:56;;115418.184;558214.915;-0.99;2
L600079;18-10-2021 13:56;;115417.313;558215.703;-1.002;2
L600080;18-10-2021 13:56;;115416.54;558216.447;-0.987;2
L600081;18-10-2021 13:56;;115415.709;558217.227;-0.983;2
L600082;18-10-2021 13:56;;115414.675;558218.216;-0.973;2
L600083;18-10-2021 13:56;;115413.998;558218.826;-0.954;2
L600084;18-10-2021 13:56;;115413.173;558219.697;-0.933;2
L600085;18-10-2021 13:56;;115412.233;558220.459;-0.943;2
L600086;18-10-2021 13:56;;115411.377;558221.331;-0.915;2
L600087;18-10-2021 13:56;;115410.436;558222.19;-0.876;2
L600088;18-10-2021 13:56;;115409.481;558222.879;-0.872;2
L600089;18-10-2021 13:56;;115408.537;558223.685;-0.855;2
L600090;18-10-2021 13:56;;115407.267;558224.616;-0.814;2
L600091;18-10-2021 13:56;;115406.144;558225.408;-0.799;2
L600092;18-10-2021 13:56;;115405.072;558226.148;-0.784;2
L600093;18-10-2021 13:56;;115404.055;558226.992;-0.752;2
L600094;18-10-2021 13:56;;115402.976;558227.827;-0.725;2
L600095;18-10-2021 13:56;;115401.956;558228.667;-0.709;2
L600096;18-10-2021 13:56;;115400.843;558229.5;-0.692;2
L600097;18-10-2021 13:56;;115399.752;558230.339;-0.666;2
L600098;18-10-2021 13:56;;115398.7;558231.225;-0.63;2
L600099;18-10-2021 13:56;;115397.579;558232.087;-0.603;2
L600100;18-10-2021 13:56;;115396.536;558233.001;-0.583;2
L600101;18-10-2021 13:56;;115395.49;558233.873;-0.548;2
L600102;18-10-2021 13:56;;115394.363;558234.722;-0.495;2
L600103;18-10-2021 13:56;;115393.306;558235.624;-0.448;2
L600104;18-10-2021 13:56;;115392.242;558236.461;-0.407;2
L600105;18-10-2021 13:56;;115391.214;558237.243;-0.374;2
L600106;18-10-2021 13:56;;115390.168;558238.145;-0.332;2
L600107;18-10-2021 13:56;;115389.144;558239.061;-0.325;2
L600108;18-10-2021 13:56;;115388.119;558239.933;-0.338;2
L600109;18-10-2021 13:56;;115387.119;558240.864;-0.355;2
L600110;18-10-2021 13:56;;115386.142;558241.852;-0.376;2
L600111;18-10-2021 13:57;;115385.158;558242.761;-0.382;2
L600112;18-10-2021 13:57;;115384.125;558243.706;-0.393;2
L600113;18-10-2021 13:57;;115383.073;558244.635;-0.377;2
L600114;18-10-2021 13:57;;115382.014;558245.571;-0.386;2
L600115;18-10-2021 13:57;;115380.908;558246.529;-0.381;2
L600116;18-10-2021 13:57;;115379.823;558247.38;-0.379;2
L600117;18-10-2021 13:57;;115378.734;558248.216;-0.386;2
L600118;18-10-2021 13:57;;115377.607;558249.095;-0.388;2
L600119;18-10-2021 13:57;;115376.539;558249.978;-0.391;2
L600120;18-10-2021 13:57;;115375.44;558250.83;-0.366;2
L600121;18-10-2021 13:57;;115374.283;558251.727;-0.348;2
L600122;18-10-2021 13:57;;115373.185;558252.577;-0.316;2
L600123;18-10-2021 13:57;;115372.081;558253.477;-0.323;2
L600124;18-10-2021 13:57;;115370.974;558254.281;-0.346;2
L600125;18-10-2021 13:57;;115369.861;558255.243;-0.334;2
L600126;18-10-2021 13:57;;115368.801;558256.117;-0.255;2
L600127;18-10-2021 13:57;;115367.79;558257.102;-0.089;2
L600128;18-10-2021 13:57;;115366.798;558258;0.054;2
L600129;18-10-2021 13:57;;115365.855;558258.794;0.205;2
L600130;18-10-2021 13:57;;115365.049;558259.625;0.371;2
L600131;18-10-2021 13:57;;115364.253;558260.472;0.505;2
L600132;18-10-2021 13:57;;115363.397;558261.389;0.641;2
L600133;18-10-2021 13:57;;115362.466;558262.307;0.785;2
L600134;18-10-2021 13:57;;115361.616;558263.164;0.938;2
L600135;18-10-2021 13:57;;115360.701;558263.805;1.068;2
L600136;18-10-2021 13:57;;115359.784;558264.533;1.177;2
L600137;18-10-2021 13:57;;115358.904;558265.316;1.301;2
L600138;18-10-2021 13:57;;115358.034;558266.056;1.425;2
L600139;18-10-2021 13:57;;115357.148;558266.889;1.477;2
L600140;18-10-2021 13:57;;115356.216;558267.741;1.556;2
L600141;18-10-2021 13:57;;115355.316;558268.719;1.633;2
L600142;18-10-2021 13:57;;115354.592;558269.509;1.68;2
